"time","metric","group","value","unit","definition","initial_state","display_name","model","label"
1997.58333333333,"spawning_biomass","Region 1",141790.886105477,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential","profile-1","profile-1"
1997.75,"spawning_biomass","Region 1",211552.082273626,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential","profile-1","profile-1"
1997.83333333333,"spawning_biomass","Region 1",205904.230499047,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential","profile-1","profile-1"
1997.91666666667,"spawning_biomass","Region 1",192954.771020519,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential","profile-1","profile-1"
1998,"spawning_biomass","Region 1",187681.574566736,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential","profile-1","profile-1"
1998.08333333333,"spawning_biomass","Region 1",181579.237836556,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential","profile-1","profile-1"
1998.16666666667,"spawning_biomass","Region 1",169962.07031214,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential","profile-1","profile-1"
1998.25,"spawning_biomass","Region 1",165076.16343704,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential","profile-1","profile-1"
1998.33333333333,"spawning_biomass","Region 1",160314.423744179,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential","profile-1","profile-1"
1998.58333333333,"spawning_biomass","Region 1",145598.405762155,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential","profile-1","profile-1"
1998.75,"spawning_biomass","Region 1",211338.910142729,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential","profile-1","profile-1"
1998.83333333333,"spawning_biomass","Region 1",205699.87262764,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential","profile-1","profile-1"
1998.91666666667,"spawning_biomass","Region 1",194966.990551211,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential","profile-1","profile-1"
1999,"spawning_biomass","Region 1",189645.092685883,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential","profile-1","profile-1"
1999.08333333333,"spawning_biomass","Region 1",184191.991140019,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential","profile-1","profile-1"
1999.16666666667,"spawning_biomass","Region 1",174384.03239975,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential","profile-1","profile-1"
1999.25,"spawning_biomass","Region 1",169427.85668569,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential","profile-1","profile-1"
1999.33333333333,"spawning_biomass","Region 1",164821.669531593,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential","profile-1","profile-1"
1999.58333333333,"spawning_biomass","Region 1",153924.502514101,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential","profile-1","profile-1"
1999.75,"spawning_biomass","Region 1",206736.850247729,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential","profile-1","profile-1"
1999.83333333333,"spawning_biomass","Region 1",201109.514482674,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential","profile-1","profile-1"
1999.91666666667,"spawning_biomass","Region 1",188667.715196234,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential","profile-1","profile-1"
2000,"spawning_biomass","Region 1",183430.344790686,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential","profile-1","profile-1"
2000.08333333333,"spawning_biomass","Region 1",177554.037410433,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential","profile-1","profile-1"
2000.16666666667,"spawning_biomass","Region 1",166904.587732345,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential","profile-1","profile-1"
2000.25,"spawning_biomass","Region 1",162060.067832207,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential","profile-1","profile-1"
2000.33333333333,"spawning_biomass","Region 1",157511.922560458,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential","profile-1","profile-1"
2000.58333333333,"spawning_biomass","Region 1",145234.074321832,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential","profile-1","profile-1"
2000.75,"spawning_biomass","Region 1",181951.800909697,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential","profile-1","profile-1"
2000.83333333333,"spawning_biomass","Region 1",178135.314660274,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential","profile-1","profile-1"
2000.91666666667,"spawning_biomass","Region 1",166679.719992221,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential","profile-1","profile-1"
2001,"spawning_biomass","Region 1",163102.469785616,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential","profile-1","profile-1"
2001.08333333333,"spawning_biomass","Region 1",159263.762019874,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential","profile-1","profile-1"
2001.16666666667,"spawning_biomass","Region 1",146433.698504559,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential","profile-1","profile-1"
2001.25,"spawning_biomass","Region 1",143136.770781317,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential","profile-1","profile-1"
2001.33333333333,"spawning_biomass","Region 1",139974.910454433,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential","profile-1","profile-1"
2001.41666666667,"spawning_biomass","Region 1",124097.002232134,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential","profile-1","profile-1"
2001.5,"spawning_biomass","Region 1",121260.067520423,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential","profile-1","profile-1"
2001.58333333333,"spawning_biomass","Region 1",118943.260081879,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential","profile-1","profile-1"
2001.75,"spawning_biomass","Region 1",164772.477135295,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential","profile-1","profile-1"
2001.83333333333,"spawning_biomass","Region 1",160370.866391945,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential","profile-1","profile-1"
2001.91666666667,"spawning_biomass","Region 1",146472.45081131,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential","profile-1","profile-1"
2002,"spawning_biomass","Region 1",142480.803496219,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential","profile-1","profile-1"
2002.08333333333,"spawning_biomass","Region 1",139001.568169282,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential","profile-1","profile-1"
2002.16666666667,"spawning_biomass","Region 1",127012.903555887,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential","profile-1","profile-1"
2002.25,"spawning_biomass","Region 1",123401.330489761,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential","profile-1","profile-1"
2002.33333333333,"spawning_biomass","Region 1",120408.602026264,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential","profile-1","profile-1"
2002.58333333333,"spawning_biomass","Region 1",100512.249313876,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential","profile-1","profile-1"
2002.75,"spawning_biomass","Region 1",157928.117109815,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential","profile-1","profile-1"
2002.83333333333,"spawning_biomass","Region 1",154879.079580039,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential","profile-1","profile-1"
2002.91666666667,"spawning_biomass","Region 1",141221.956557864,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential","profile-1","profile-1"
2003,"spawning_biomass","Region 1",138425.254368745,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential","profile-1","profile-1"
2003.08333333333,"spawning_biomass","Region 1",135842.685717049,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential","profile-1","profile-1"
2003.16666666667,"spawning_biomass","Region 1",125835.183936591,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential","profile-1","profile-1"
2003.25,"spawning_biomass","Region 1",123181.523663181,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential","profile-1","profile-1"
2003.33333333333,"spawning_biomass","Region 1",120865.230264345,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential","profile-1","profile-1"
2003.41666666667,"spawning_biomass","Region 1",106181.593541068,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential","profile-1","profile-1"
2003.5,"spawning_biomass","Region 1",103886.431269673,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential","profile-1","profile-1"
2003.58333333333,"spawning_biomass","Region 1",102138.789957455,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential","profile-1","profile-1"
2003.75,"spawning_biomass","Region 1",154603.680151931,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential","profile-1","profile-1"
2003.83333333333,"spawning_biomass","Region 1",151175.69405785,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential","profile-1","profile-1"
2003.91666666667,"spawning_biomass","Region 1",137643.771423006,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential","profile-1","profile-1"
2004,"spawning_biomass","Region 1",134498.64861016,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential","profile-1","profile-1"
2004.08333333333,"spawning_biomass","Region 1",131398.499377175,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential","profile-1","profile-1"
2004.16666666667,"spawning_biomass","Region 1",122843.202647017,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential","profile-1","profile-1"
2004.25,"spawning_biomass","Region 1",119863.899067755,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential","profile-1","profile-1"
2004.33333333333,"spawning_biomass","Region 1",117491.118776173,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential","profile-1","profile-1"
2004.58333333333,"spawning_biomass","Region 1",104959.218750926,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential","profile-1","profile-1"
2004.66666666667,"spawning_biomass","Region 1",85416.5579560295,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential","profile-1","profile-1"
2004.75,"spawning_biomass","Region 1",181101.832607352,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential","profile-1","profile-1"
2004.83333333333,"spawning_biomass","Region 1",177190.185346199,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential","profile-1","profile-1"
2004.91666666667,"spawning_biomass","Region 1",164223.495985334,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential","profile-1","profile-1"
2005,"spawning_biomass","Region 1",160549.984962995,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential","profile-1","profile-1"
2005.08333333333,"spawning_biomass","Region 1",156781.628806382,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential","profile-1","profile-1"
2005.16666666667,"spawning_biomass","Region 1",147528.81288852,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential","profile-1","profile-1"
2005.25,"spawning_biomass","Region 1",144048.308621127,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential","profile-1","profile-1"
2005.33333333333,"spawning_biomass","Region 1",140937.36807489,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential","profile-1","profile-1"
2005.41666666667,"spawning_biomass","Region 1",121599.531769489,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential","profile-1","profile-1"
2005.58333333333,"spawning_biomass","Region 1",120462.158953423,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential","profile-1","profile-1"
2005.75,"spawning_biomass","Region 1",202093.300172922,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential","profile-1","profile-1"
2005.83333333333,"spawning_biomass","Region 1",197675.856925628,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential","profile-1","profile-1"
2005.91666666667,"spawning_biomass","Region 1",183416.129708417,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential","profile-1","profile-1"
2006,"spawning_biomass","Region 1",179271.707695761,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential","profile-1","profile-1"
2006.08333333333,"spawning_biomass","Region 1",175060.668716648,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential","profile-1","profile-1"
2006.16666666667,"spawning_biomass","Region 1",163278.661042475,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential","profile-1","profile-1"
2006.25,"spawning_biomass","Region 1",159399.284496398,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential","profile-1","profile-1"
2006.33333333333,"spawning_biomass","Region 1",155811.144049148,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential","profile-1","profile-1"
2006.41666666667,"spawning_biomass","Region 1",135524.067251975,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential","profile-1","profile-1"
2006.58333333333,"spawning_biomass","Region 1",134148.583395416,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential","profile-1","profile-1"
2006.75,"spawning_biomass","Region 1",198452.031202244,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential","profile-1","profile-1"
2006.83333333333,"spawning_biomass","Region 1",194004.36618989,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential","profile-1","profile-1"
2006.91666666667,"spawning_biomass","Region 1",176940.535387644,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential","profile-1","profile-1"
2007,"spawning_biomass","Region 1",172873.062347873,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential","profile-1","profile-1"
2007.08333333333,"spawning_biomass","Region 1",169051.321893902,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential","profile-1","profile-1"
2007.16666666667,"spawning_biomass","Region 1",156422.020677448,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential","profile-1","profile-1"
2007.25,"spawning_biomass","Region 1",152664.666464469,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential","profile-1","profile-1"
2007.33333333333,"spawning_biomass","Region 1",149781.95121147,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential","profile-1","profile-1"
2007.41666666667,"spawning_biomass","Region 1",133046.150332959,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential","profile-1","profile-1"
2007.58333333333,"spawning_biomass","Region 1",131864.434638885,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential","profile-1","profile-1"
2007.75,"spawning_biomass","Region 1",178941.254503279,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential","profile-1","profile-1"
2007.83333333333,"spawning_biomass","Region 1",174197.734881824,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential","profile-1","profile-1"
2007.91666666667,"spawning_biomass","Region 1",158102.404556451,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential","profile-1","profile-1"
2008,"spawning_biomass","Region 1",153823.253738678,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential","profile-1","profile-1"
2008.08333333333,"spawning_biomass","Region 1",150193.040765864,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential","profile-1","profile-1"
2008.16666666667,"spawning_biomass","Region 1",137737.729763479,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential","profile-1","profile-1"
2008.25,"spawning_biomass","Region 1",133866.075562843,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential","profile-1","profile-1"
2008.33333333333,"spawning_biomass","Region 1",131192.384602782,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential","profile-1","profile-1"
2008.58333333333,"spawning_biomass","Region 1",116252.409804724,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential","profile-1","profile-1"
2008.75,"spawning_biomass","Region 1",173571.278822378,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential","profile-1","profile-1"
2008.83333333333,"spawning_biomass","Region 1",169672.992506205,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential","profile-1","profile-1"
2008.91666666667,"spawning_biomass","Region 1",154550.79984402,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential","profile-1","profile-1"
2009,"spawning_biomass","Region 1",150989.489986151,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential","profile-1","profile-1"
2009.08333333333,"spawning_biomass","Region 1",147938.265023954,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential","profile-1","profile-1"
2009.16666666667,"spawning_biomass","Region 1",135219.528180994,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential","profile-1","profile-1"
2009.25,"spawning_biomass","Region 1",131969.733616379,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential","profile-1","profile-1"
2009.33333333333,"spawning_biomass","Region 1",129778.262393265,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential","profile-1","profile-1"
2009.58333333333,"spawning_biomass","Region 1",110140.672692161,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential","profile-1","profile-1"
2009.66666666667,"spawning_biomass","Region 1",83700.5720336963,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential","profile-1","profile-1"
2009.75,"spawning_biomass","Region 1",180828.727632166,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential","profile-1","profile-1"
2009.83333333333,"spawning_biomass","Region 1",176241.729003965,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential","profile-1","profile-1"
2009.91666666667,"spawning_biomass","Region 1",156608.432772377,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential","profile-1","profile-1"
2010,"spawning_biomass","Region 1",152542.966146531,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential","profile-1","profile-1"
2010.08333333333,"spawning_biomass","Region 1",149298.400678735,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential","profile-1","profile-1"
2010.16666666667,"spawning_biomass","Region 1",132821.567919146,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential","profile-1","profile-1"
2010.25,"spawning_biomass","Region 1",129215.441160396,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential","profile-1","profile-1"
2010.33333333333,"spawning_biomass","Region 1",127058.683831568,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential","profile-1","profile-1"
2010.58333333333,"spawning_biomass","Region 1",105962.707130526,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential","profile-1","profile-1"
2010.75,"spawning_biomass","Region 1",187511.018084897,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential","profile-1","profile-1"
2010.83333333333,"spawning_biomass","Region 1",182779.589848716,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential","profile-1","profile-1"
2010.91666666667,"spawning_biomass","Region 1",163094.495523734,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential","profile-1","profile-1"
2011,"spawning_biomass","Region 1",158873.906428651,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential","profile-1","profile-1"
2011.08333333333,"spawning_biomass","Region 1",155741.096324542,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential","profile-1","profile-1"
2011.16666666667,"spawning_biomass","Region 1",144585.302124124,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential","profile-1","profile-1"
2011.25,"spawning_biomass","Region 1",140663.646722642,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential","profile-1","profile-1"
2011.33333333333,"spawning_biomass","Region 1",137996.893011093,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential","profile-1","profile-1"
2011.58333333333,"spawning_biomass","Region 1",125744.564685649,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential","profile-1","profile-1"
2011.75,"spawning_biomass","Region 1",203073.379628232,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential","profile-1","profile-1"
2011.83333333333,"spawning_biomass","Region 1",197829.312566175,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential","profile-1","profile-1"
2011.91666666667,"spawning_biomass","Region 1",179847.646522681,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential","profile-1","profile-1"
2012,"spawning_biomass","Region 1",175086.288385058,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential","profile-1","profile-1"
2012.08333333333,"spawning_biomass","Region 1",170456.805619047,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential","profile-1","profile-1"
2012.16666666667,"spawning_biomass","Region 1",157330.608862747,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential","profile-1","profile-1"
2012.25,"spawning_biomass","Region 1",152996.841591153,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential","profile-1","profile-1"
2012.33333333333,"spawning_biomass","Region 1",149342.962562076,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential","profile-1","profile-1"
2012.58333333333,"spawning_biomass","Region 1",127521.736030961,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential","profile-1","profile-1"
2012.75,"spawning_biomass","Region 1",200408.066766867,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential","profile-1","profile-1"
2012.83333333333,"spawning_biomass","Region 1",196633.577307372,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential","profile-1","profile-1"
2012.91666666667,"spawning_biomass","Region 1",176703.343425561,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential","profile-1","profile-1"
2013,"spawning_biomass","Region 1",173276.980159247,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential","profile-1","profile-1"
2013.08333333333,"spawning_biomass","Region 1",169649.527775438,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential","profile-1","profile-1"
2013.16666666667,"spawning_biomass","Region 1",156270.498048714,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential","profile-1","profile-1"
2013.25,"spawning_biomass","Region 1",153036.050188581,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential","profile-1","profile-1"
2013.33333333333,"spawning_biomass","Region 1",150145.993565516,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential","profile-1","profile-1"
