"time","metric","group","facet","value","lower","upper","probability","unit","definition","uncertainty","display_name"
2028,"fishing_mortality","Fixed catch","all",0.0254147708637081,0.0251504121413368,0.0261859875464913,0.5,"per year","Instantaneous annual F; fixed in F scenarios and solved from catch in the catch scenario","illustrative production variability","Fishing mortality"
2028,"fishing_mortality","Fixed catch","all",0.0254147708637081,0.0248037424652974,0.026406474278792,0.8,"per year","Instantaneous annual F; fixed in F scenarios and solved from catch in the catch scenario","illustrative production variability","Fishing mortality"
2028,"fishing_mortality","Fixed catch","all",0.0254147708637081,0.0243673395808314,0.0270541683359976,0.95,"per year","Instantaneous annual F; fixed in F scenarios and solved from catch in the catch scenario","illustrative production variability","Fishing mortality"
2029,"fishing_mortality","Fixed catch","all",0.0230476776228698,0.0225463347773818,0.0237050647159598,0.5,"per year","Instantaneous annual F; fixed in F scenarios and solved from catch in the catch scenario","illustrative production variability","Fishing mortality"
2029,"fishing_mortality","Fixed catch","all",0.0230476776228698,0.0223627090801616,0.023929084719948,0.8,"per year","Instantaneous annual F; fixed in F scenarios and solved from catch in the catch scenario","illustrative production variability","Fishing mortality"
2029,"fishing_mortality","Fixed catch","all",0.0230476776228698,0.0221192463990889,0.0242054242572368,0.95,"per year","Instantaneous annual F; fixed in F scenarios and solved from catch in the catch scenario","illustrative production variability","Fishing mortality"
2030,"fishing_mortality","Fixed catch","all",0.0210645225195832,0.0207605972131708,0.0218242601155764,0.5,"per year","Instantaneous annual F; fixed in F scenarios and solved from catch in the catch scenario","illustrative production variability","Fishing mortality"
2030,"fishing_mortality","Fixed catch","all",0.0210645225195832,0.0204450714071678,0.022060998850091,0.8,"per year","Instantaneous annual F; fixed in F scenarios and solved from catch in the catch scenario","illustrative production variability","Fishing mortality"
2030,"fishing_mortality","Fixed catch","all",0.0210645225195832,0.020394031659746,0.0221110188839649,0.95,"per year","Instantaneous annual F; fixed in F scenarios and solved from catch in the catch scenario","illustrative production variability","Fishing mortality"
2031,"fishing_mortality","Fixed catch","all",0.0197388402791814,0.019406705157946,0.0202063920486283,0.5,"per year","Instantaneous annual F; fixed in F scenarios and solved from catch in the catch scenario","illustrative production variability","Fishing mortality"
2031,"fishing_mortality","Fixed catch","all",0.0197388402791814,0.0190708131134012,0.0202891630456433,0.8,"per year","Instantaneous annual F; fixed in F scenarios and solved from catch in the catch scenario","illustrative production variability","Fishing mortality"
2031,"fishing_mortality","Fixed catch","all",0.0197388402791814,0.0190360793183858,0.0205833568292008,0.95,"per year","Instantaneous annual F; fixed in F scenarios and solved from catch in the catch scenario","illustrative production variability","Fishing mortality"
2032,"fishing_mortality","Fixed catch","all",0.0185361398218154,0.0182870437779455,0.0187806258296284,0.5,"per year","Instantaneous annual F; fixed in F scenarios and solved from catch in the catch scenario","illustrative production variability","Fishing mortality"
2032,"fishing_mortality","Fixed catch","all",0.0185361398218154,0.01805648701595,0.0191514054601763,0.8,"per year","Instantaneous annual F; fixed in F scenarios and solved from catch in the catch scenario","illustrative production variability","Fishing mortality"
2032,"fishing_mortality","Fixed catch","all",0.0185361398218154,0.0180271912780206,0.0192337857148143,0.95,"per year","Instantaneous annual F; fixed in F scenarios and solved from catch in the catch scenario","illustrative production variability","Fishing mortality"
2033,"fishing_mortality","Fixed catch","all",0.0177556411328745,0.0174563712584492,0.0178992491941054,0.5,"per year","Instantaneous annual F; fixed in F scenarios and solved from catch in the catch scenario","illustrative production variability","Fishing mortality"
2033,"fishing_mortality","Fixed catch","all",0.0177556411328745,0.0172500667412448,0.0181025367877078,0.8,"per year","Instantaneous annual F; fixed in F scenarios and solved from catch in the catch scenario","illustrative production variability","Fishing mortality"
2033,"fishing_mortality","Fixed catch","all",0.0177556411328745,0.0170393999183805,0.0182637490444599,0.95,"per year","Instantaneous annual F; fixed in F scenarios and solved from catch in the catch scenario","illustrative production variability","Fishing mortality"
2034,"fishing_mortality","Fixed catch","all",0.01707313751304,0.0168294731848091,0.0172210751195141,0.5,"per year","Instantaneous annual F; fixed in F scenarios and solved from catch in the catch scenario","illustrative production variability","Fishing mortality"
2034,"fishing_mortality","Fixed catch","all",0.01707313751304,0.0167327998897975,0.0173088874355802,0.8,"per year","Instantaneous annual F; fixed in F scenarios and solved from catch in the catch scenario","illustrative production variability","Fishing mortality"
2034,"fishing_mortality","Fixed catch","all",0.01707313751304,0.0165361288868048,0.0175126869059078,0.95,"per year","Instantaneous annual F; fixed in F scenarios and solved from catch in the catch scenario","illustrative production variability","Fishing mortality"
2035,"fishing_mortality","Fixed catch","all",0.01655624120467,0.0164227063287388,0.0166673135249668,0.5,"per year","Instantaneous annual F; fixed in F scenarios and solved from catch in the catch scenario","illustrative production variability","Fishing mortality"
2035,"fishing_mortality","Fixed catch","all",0.01655624120467,0.0162437700572695,0.0167551868538223,0.8,"per year","Instantaneous annual F; fixed in F scenarios and solved from catch in the catch scenario","illustrative production variability","Fishing mortality"
2035,"fishing_mortality","Fixed catch","all",0.01655624120467,0.0161271994853488,0.0169614655743924,0.95,"per year","Instantaneous annual F; fixed in F scenarios and solved from catch in the catch scenario","illustrative production variability","Fishing mortality"
2036,"fishing_mortality","Fixed catch","all",0.0161946898334228,0.0160849293708198,0.0162717958799155,0.5,"per year","Instantaneous annual F; fixed in F scenarios and solved from catch in the catch scenario","illustrative production variability","Fishing mortality"
2036,"fishing_mortality","Fixed catch","all",0.0161946898334228,0.0159388751475335,0.0163139200330512,0.8,"per year","Instantaneous annual F; fixed in F scenarios and solved from catch in the catch scenario","illustrative production variability","Fishing mortality"
2036,"fishing_mortality","Fixed catch","all",0.0161946898334228,0.0158402252744298,0.0165115858002605,0.95,"per year","Instantaneous annual F; fixed in F scenarios and solved from catch in the catch scenario","illustrative production variability","Fishing mortality"
2037,"fishing_mortality","Fixed catch","all",0.0159195654239385,0.0157839171994879,0.0160098724227446,0.5,"per year","Instantaneous annual F; fixed in F scenarios and solved from catch in the catch scenario","illustrative production variability","Fishing mortality"
2037,"fishing_mortality","Fixed catch","all",0.0159195654239385,0.0157318005941602,0.0160204378395689,0.8,"per year","Instantaneous annual F; fixed in F scenarios and solved from catch in the catch scenario","illustrative production variability","Fishing mortality"
2037,"fishing_mortality","Fixed catch","all",0.0159195654239385,0.0156411555785313,0.0161741239825403,0.95,"per year","Instantaneous annual F; fixed in F scenarios and solved from catch in the catch scenario","illustrative production variability","Fishing mortality"
2038,"fishing_mortality","Fixed catch","all",0.0157261366729513,0.0156436002965403,0.0158053780497294,0.5,"per year","Instantaneous annual F; fixed in F scenarios and solved from catch in the catch scenario","illustrative production variability","Fishing mortality"
2038,"fishing_mortality","Fixed catch","all",0.0157261366729513,0.0154885959222516,0.0158173196597363,0.8,"per year","Instantaneous annual F; fixed in F scenarios and solved from catch in the catch scenario","illustrative production variability","Fishing mortality"
2038,"fishing_mortality","Fixed catch","all",0.0157261366729513,0.015487278332075,0.0160073832565533,0.95,"per year","Instantaneous annual F; fixed in F scenarios and solved from catch in the catch scenario","illustrative production variability","Fishing mortality"
2039,"fishing_mortality","Fixed catch","all",0.0155776953105103,0.0155340090106126,0.0156280094978889,0.5,"per year","Instantaneous annual F; fixed in F scenarios and solved from catch in the catch scenario","illustrative production variability","Fishing mortality"
2039,"fishing_mortality","Fixed catch","all",0.0155776953105103,0.0153998031483381,0.0156913483238012,0.8,"per year","Instantaneous annual F; fixed in F scenarios and solved from catch in the catch scenario","illustrative production variability","Fishing mortality"
2039,"fishing_mortality","Fixed catch","all",0.0155776953105103,0.0153969268248117,0.0157366363644078,0.95,"per year","Instantaneous annual F; fixed in F scenarios and solved from catch in the catch scenario","illustrative production variability","Fishing mortality"
2040,"fishing_mortality","Fixed catch","all",0.0154630404997088,0.015428334420881,0.0155025029834842,0.5,"per year","Instantaneous annual F; fixed in F scenarios and solved from catch in the catch scenario","illustrative production variability","Fishing mortality"
2040,"fishing_mortality","Fixed catch","all",0.0154630404997088,0.0153817269770274,0.0155516811324512,0.8,"per year","Instantaneous annual F; fixed in F scenarios and solved from catch in the catch scenario","illustrative production variability","Fishing mortality"
2040,"fishing_mortality","Fixed catch","all",0.0154630404997088,0.0153535868559151,0.0155951571376751,0.95,"per year","Instantaneous annual F; fixed in F scenarios and solved from catch in the catch scenario","illustrative production variability","Fishing mortality"
2041,"fishing_mortality","Fixed catch","all",0.015397281526311,0.0153688098142177,0.0154227474633637,0.5,"per year","Instantaneous annual F; fixed in F scenarios and solved from catch in the catch scenario","illustrative production variability","Fishing mortality"
2041,"fishing_mortality","Fixed catch","all",0.015397281526311,0.0153464068320748,0.0154423201499393,0.8,"per year","Instantaneous annual F; fixed in F scenarios and solved from catch in the catch scenario","illustrative production variability","Fishing mortality"
2041,"fishing_mortality","Fixed catch","all",0.015397281526311,0.0152982757469684,0.0155216428424072,0.95,"per year","Instantaneous annual F; fixed in F scenarios and solved from catch in the catch scenario","illustrative production variability","Fishing mortality"
2042,"fishing_mortality","Fixed catch","all",0.0153465645066163,0.0153206333710175,0.015368961748623,0.5,"per year","Instantaneous annual F; fixed in F scenarios and solved from catch in the catch scenario","illustrative production variability","Fishing mortality"
2042,"fishing_mortality","Fixed catch","all",0.0153465645066163,0.0152729110033929,0.0154057796984769,0.8,"per year","Instantaneous annual F; fixed in F scenarios and solved from catch in the catch scenario","illustrative production variability","Fishing mortality"
2042,"fishing_mortality","Fixed catch","all",0.0153465645066163,0.0152455605482341,0.0154113095311129,0.95,"per year","Instantaneous annual F; fixed in F scenarios and solved from catch in the catch scenario","illustrative production variability","Fishing mortality"
2043,"fishing_mortality","Fixed catch","all",0.0152888283521578,0.0152731880492534,0.0153139460355757,0.5,"per year","Instantaneous annual F; fixed in F scenarios and solved from catch in the catch scenario","illustrative production variability","Fishing mortality"
2043,"fishing_mortality","Fixed catch","all",0.0152888283521578,0.0152476063437171,0.0153294443325102,0.8,"per year","Instantaneous annual F; fixed in F scenarios and solved from catch in the catch scenario","illustrative production variability","Fishing mortality"
2043,"fishing_mortality","Fixed catch","all",0.0152888283521578,0.0151875708233762,0.0153478813222597,0.95,"per year","Instantaneous annual F; fixed in F scenarios and solved from catch in the catch scenario","illustrative production variability","Fishing mortality"
2044,"fishing_mortality","Fixed catch","all",0.0152620302444949,0.0152451976412033,0.0152697265964888,0.5,"per year","Instantaneous annual F; fixed in F scenarios and solved from catch in the catch scenario","illustrative production variability","Fishing mortality"
2044,"fishing_mortality","Fixed catch","all",0.0152620302444949,0.0152227478440222,0.015288453762862,0.8,"per year","Instantaneous annual F; fixed in F scenarios and solved from catch in the catch scenario","illustrative production variability","Fishing mortality"
2044,"fishing_mortality","Fixed catch","all",0.0152620302444949,0.0151883739812051,0.0153346750328914,0.95,"per year","Instantaneous annual F; fixed in F scenarios and solved from catch in the catch scenario","illustrative production variability","Fishing mortality"
2045,"fishing_mortality","Fixed catch","all",0.0152336949443574,0.0152269701247192,0.0152529395877717,0.5,"per year","Instantaneous annual F; fixed in F scenarios and solved from catch in the catch scenario","illustrative production variability","Fishing mortality"
2045,"fishing_mortality","Fixed catch","all",0.0152336949443574,0.015210381981546,0.0152700823420903,0.8,"per year","Instantaneous annual F; fixed in F scenarios and solved from catch in the catch scenario","illustrative production variability","Fishing mortality"
2045,"fishing_mortality","Fixed catch","all",0.0152336949443574,0.0152090140694,0.0153190578642992,0.95,"per year","Instantaneous annual F; fixed in F scenarios and solved from catch in the catch scenario","illustrative production variability","Fishing mortality"
2046,"fishing_mortality","Fixed catch","all",0.0152259352714998,0.0152101212923422,0.0152312845392764,0.5,"per year","Instantaneous annual F; fixed in F scenarios and solved from catch in the catch scenario","illustrative production variability","Fishing mortality"
2046,"fishing_mortality","Fixed catch","all",0.0152259352714998,0.0151853389755677,0.0152521860617962,0.8,"per year","Instantaneous annual F; fixed in F scenarios and solved from catch in the catch scenario","illustrative production variability","Fishing mortality"
2046,"fishing_mortality","Fixed catch","all",0.0152259352714998,0.0151784141117219,0.0152899980024332,0.95,"per year","Instantaneous annual F; fixed in F scenarios and solved from catch in the catch scenario","illustrative production variability","Fishing mortality"
2047,"fishing_mortality","Fixed catch","all",0.0152161175193421,0.0151926689677583,0.0152273925005266,0.5,"per year","Instantaneous annual F; fixed in F scenarios and solved from catch in the catch scenario","illustrative production variability","Fishing mortality"
2047,"fishing_mortality","Fixed catch","all",0.0152161175193421,0.0151837895390835,0.0152461220286932,0.8,"per year","Instantaneous annual F; fixed in F scenarios and solved from catch in the catch scenario","illustrative production variability","Fishing mortality"
2047,"fishing_mortality","Fixed catch","all",0.0152161175193421,0.0151807173266531,0.0152527832201942,0.95,"per year","Instantaneous annual F; fixed in F scenarios and solved from catch in the catch scenario","illustrative production variability","Fishing mortality"
2048,"fishing_mortality","Fixed catch","all",0.0152095912188382,0.0151917661127391,0.0152193305479472,0.5,"per year","Instantaneous annual F; fixed in F scenarios and solved from catch in the catch scenario","illustrative production variability","Fishing mortality"
2048,"fishing_mortality","Fixed catch","all",0.0152095912188382,0.0151777539661921,0.015239801445013,0.8,"per year","Instantaneous annual F; fixed in F scenarios and solved from catch in the catch scenario","illustrative production variability","Fishing mortality"
2048,"fishing_mortality","Fixed catch","all",0.0152095912188382,0.0151666385591524,0.0152605093462421,0.95,"per year","Instantaneous annual F; fixed in F scenarios and solved from catch in the catch scenario","illustrative production variability","Fishing mortality"
2049,"fishing_mortality","Fixed catch","all",0.0151952538942809,0.015183095651385,0.0152185670887341,0.5,"per year","Instantaneous annual F; fixed in F scenarios and solved from catch in the catch scenario","illustrative production variability","Fishing mortality"
2049,"fishing_mortality","Fixed catch","all",0.0151952538942809,0.0151606265862788,0.0152274411221116,0.8,"per year","Instantaneous annual F; fixed in F scenarios and solved from catch in the catch scenario","illustrative production variability","Fishing mortality"
2049,"fishing_mortality","Fixed catch","all",0.0151952538942809,0.0151579754292596,0.015239627437035,0.95,"per year","Instantaneous annual F; fixed in F scenarios and solved from catch in the catch scenario","illustrative production variability","Fishing mortality"
2050,"fishing_mortality","Fixed catch","all",0.0151949515858083,0.0151677437505687,0.015211829342216,0.5,"per year","Instantaneous annual F; fixed in F scenarios and solved from catch in the catch scenario","illustrative production variability","Fishing mortality"
2050,"fishing_mortality","Fixed catch","all",0.0151949515858083,0.0151447516256253,0.0152249352185512,0.8,"per year","Instantaneous annual F; fixed in F scenarios and solved from catch in the catch scenario","illustrative production variability","Fishing mortality"
2050,"fishing_mortality","Fixed catch","all",0.0151949515858083,0.0151341961831334,0.0152317360504479,0.95,"per year","Instantaneous annual F; fixed in F scenarios and solved from catch in the catch scenario","illustrative production variability","Fishing mortality"
2051,"fishing_mortality","Fixed catch","all",0.0151823332004227,0.0151674830200058,0.0152037898449113,0.5,"per year","Instantaneous annual F; fixed in F scenarios and solved from catch in the catch scenario","illustrative production variability","Fishing mortality"
2051,"fishing_mortality","Fixed catch","all",0.0151823332004227,0.0151463338694752,0.0152108655581876,0.8,"per year","Instantaneous annual F; fixed in F scenarios and solved from catch in the catch scenario","illustrative production variability","Fishing mortality"
2051,"fishing_mortality","Fixed catch","all",0.0151823332004227,0.0151168462525004,0.0152367801140304,0.95,"per year","Instantaneous annual F; fixed in F scenarios and solved from catch in the catch scenario","illustrative production variability","Fishing mortality"
2052,"fishing_mortality","Fixed catch","all",0.0151761641644706,0.0151555711917265,0.015197849616829,0.5,"per year","Instantaneous annual F; fixed in F scenarios and solved from catch in the catch scenario","illustrative production variability","Fishing mortality"
2052,"fishing_mortality","Fixed catch","all",0.0151761641644706,0.0151433831860585,0.0152196920180973,0.8,"per year","Instantaneous annual F; fixed in F scenarios and solved from catch in the catch scenario","illustrative production variability","Fishing mortality"
2052,"fishing_mortality","Fixed catch","all",0.0151761641644706,0.0151414614824065,0.0152304653154922,0.95,"per year","Instantaneous annual F; fixed in F scenarios and solved from catch in the catch scenario","illustrative production variability","Fishing mortality"
2023,"total_biomass","Fixed catch","all",902918.314809643,902918.314809643,902918.314809643,0.5,"t","Start-year biomass in the surplus-production demonstration","illustrative production variability","Total biomass"
2023,"total_biomass","Fixed catch","all",902918.314809643,902918.314809643,902918.314809643,0.8,"t","Start-year biomass in the surplus-production demonstration","illustrative production variability","Total biomass"
2023,"total_biomass","Fixed catch","all",902918.314809643,902918.314809643,902918.314809643,0.95,"t","Start-year biomass in the surplus-production demonstration","illustrative production variability","Total biomass"
2024,"total_biomass","Fixed catch","all",1053676.60326551,1038920.16664955,1058707.07006399,0.5,"t","Start-year biomass in the surplus-production demonstration","illustrative production variability","Total biomass"
2024,"total_biomass","Fixed catch","all",1053676.60326551,1022641.29977288,1068608.6425111,0.8,"t","Start-year biomass in the surplus-production demonstration","illustrative production variability","Total biomass"
2024,"total_biomass","Fixed catch","all",1053676.60326551,1022559.06243308,1086156.5454948,0.95,"t","Start-year biomass in the surplus-production demonstration","illustrative production variability","Total biomass"
2025,"total_biomass","Fixed catch","all",1221011.95757273,1209365.50068029,1236874.10989745,0.5,"t","Start-year biomass in the surplus-production demonstration","illustrative production variability","Total biomass"
2025,"total_biomass","Fixed catch","all",1221011.95757273,1202097.46715972,1246489.74910953,0.8,"t","Start-year biomass in the surplus-production demonstration","illustrative production variability","Total biomass"
2025,"total_biomass","Fixed catch","all",1221011.95757273,1184441.94914957,1289277.70375997,0.95,"t","Start-year biomass in the surplus-production demonstration","illustrative production variability","Total biomass"
2026,"total_biomass","Fixed catch","all",1392336.38089756,1379559.48747035,1423720.75061031,0.5,"t","Start-year biomass in the surplus-production demonstration","illustrative production variability","Total biomass"
2026,"total_biomass","Fixed catch","all",1392336.38089756,1345633.78951712,1441150.45212057,0.8,"t","Start-year biomass in the surplus-production demonstration","illustrative production variability","Total biomass"
2026,"total_biomass","Fixed catch","all",1392336.38089756,1345191.890726,1476390.72498528,0.95,"t","Start-year biomass in the surplus-production demonstration","illustrative production variability","Total biomass"
2027,"total_biomass","Fixed catch","all",1594855.50427644,1572159.55285092,1616612.55318926,0.5,"t","Start-year biomass in the surplus-production demonstration","illustrative production variability","Total biomass"
2027,"total_biomass","Fixed catch","all",1594855.50427644,1515216.24868319,1631281.48106865,0.8,"t","Start-year biomass in the surplus-production demonstration","illustrative production variability","Total biomass"
2027,"total_biomass","Fixed catch","all",1594855.50427644,1508157.96245093,1683623.55201079,0.95,"t","Start-year biomass in the surplus-production demonstration","illustrative production variability","Total biomass"
2028,"total_biomass","Fixed catch","all",1797220.3687764,1744220.20515339,1817391.06656851,0.5,"t","Start-year biomass in the surplus-production demonstration","illustrative production variability","Total biomass"
2028,"total_biomass","Fixed catch","all",1797220.3687764,1719509.23423319,1841479.24460966,0.8,"t","Start-year biomass in the surplus-production demonstration","illustrative production variability","Total biomass"
2028,"total_biomass","Fixed catch","all",1797220.3687764,1691397.8419416,1875387.02547712,0.95,"t","Start-year biomass in the surplus-production demonstration","illustrative production variability","Total biomass"
2029,"total_biomass","Fixed catch","all",1979756.46508707,1925689.09941016,2008446.540455,0.5,"t","Start-year biomass in the surplus-production demonstration","illustrative production variability","Total biomass"
2029,"total_biomass","Fixed catch","all",1979756.46508707,1896263.81370409,2039173.87009543,0.8,"t","Start-year biomass in the surplus-production demonstration","illustrative production variability","Total biomass"
2029,"total_biomass","Fixed catch","all",1979756.46508707,1887779.67757646,2063680.30796301,0.95,"t","Start-year biomass in the surplus-production demonstration","illustrative production variability","Total biomass"
2030,"total_biomass","Fixed catch","all",2154769.93126757,2090299.85480316,2184832.28231974,0.5,"t","Start-year biomass in the surplus-production demonstration","illustrative production variability","Total biomass"
2030,"total_biomass","Fixed catch","all",2154769.93126757,2065446.93313823,2220928.42725717,0.8,"t","Start-year biomass in the surplus-production demonstration","illustrative production variability","Total biomass"
2030,"total_biomass","Fixed catch","all",2154769.93126757,2064439.74255233,2236332.41589458,0.95,"t","Start-year biomass in the surplus-production demonstration","illustrative production variability","Total biomass"
2031,"total_biomass","Fixed catch","all",2305994.5808812,2254216.59714347,2330901.84071411,0.5,"t","Start-year biomass in the surplus-production demonstration","illustrative production variability","Total biomass"
2031,"total_biomass","Fixed catch","all",2305994.5808812,2218671.34047645,2388325.11502878,0.8,"t","Start-year biomass in the surplus-production demonstration","illustrative production variability","Total biomass"
2031,"total_biomass","Fixed catch","all",2305994.5808812,2215971.73316522,2394241.94913917,0.95,"t","Start-year biomass in the surplus-production demonstration","illustrative production variability","Total biomass"
2032,"total_biomass","Fixed catch","all",2451269.16916291,2413695.00191003,2474840.53210754,0.5,"t","Start-year biomass in the surplus-production demonstration","illustrative production variability","Total biomass"
2032,"total_biomass","Fixed catch","all",2451269.16916291,2379899.43038588,2508321.48440554,0.8,"t","Start-year biomass in the surplus-production demonstration","illustrative production variability","Total biomass"
2032,"total_biomass","Fixed catch","all",2451269.16916291,2369864.75830202,2526964.11136829,0.95,"t","Start-year biomass in the surplus-production demonstration","illustrative production variability","Total biomass"
2033,"total_biomass","Fixed catch","all",2560404.94036168,2534758.19881973,2591932.06189062,0.5,"t","Start-year biomass in the surplus-production demonstration","illustrative production variability","Total biomass"
2033,"total_biomass","Fixed catch","all",2560404.94036168,2514902.73892637,2617937.66250204,0.8,"t","Start-year biomass in the surplus-production demonstration","illustrative production variability","Total biomass"
2033,"total_biomass","Fixed catch","all",2560404.94036168,2494528.2254669,2672138.56823263,0.95,"t","Start-year biomass in the surplus-production demonstration","illustrative production variability","Total biomass"
2034,"total_biomass","Fixed catch","all",2655459.74781179,2638873.03977768,2704387.37082311,0.5,"t","Start-year biomass in the surplus-production demonstration","illustrative production variability","Total biomass"
2034,"total_biomass","Fixed catch","all",2655459.74781179,2629579.47328738,2710750.51522395,0.8,"t","Start-year biomass in the surplus-production demonstration","illustrative production variability","Total biomass"
2034,"total_biomass","Fixed catch","all",2655459.74781179,2600536.56846314,2752773.28366358,0.95,"t","Start-year biomass in the surplus-production demonstration","illustrative production variability","Total biomass"
2035,"total_biomass","Fixed catch","all",2742301.5093487,2723241.19478021,2762160.71999271,0.5,"t","Start-year biomass in the surplus-production demonstration","illustrative production variability","Total biomass"
2035,"total_biomass","Fixed catch","all",2742301.5093487,2716505.71356272,2795778.00836878,0.8,"t","Start-year biomass in the surplus-production demonstration","illustrative production variability","Total biomass"
2035,"total_biomass","Fixed catch","all",2742301.5093487,2684312.17361978,2821998.50378899,0.95,"t","Start-year biomass in the surplus-production demonstration","illustrative production variability","Total biomass"
2036,"total_biomass","Fixed catch","all",2805089.92720987,2795296.54369675,2824212.80299121,0.5,"t","Start-year biomass in the surplus-production demonstration","illustrative production variability","Total biomass"
2036,"total_biomass","Fixed catch","all",2805089.92720987,2782688.86319127,2850470.65623519,0.8,"t","Start-year biomass in the surplus-production demonstration","illustrative production variability","Total biomass"
2036,"total_biomass","Fixed catch","all",2805089.92720987,2756831.31250809,2872712.96081489,0.95,"t","Start-year biomass in the surplus-production demonstration","illustrative production variability","Total biomass"
2037,"total_biomass","Fixed catch","all",2853583.66745791,2841036.87105539,2867945.70588817,0.5,"t","Start-year biomass in the surplus-production demonstration","illustrative production variability","Total biomass"
2037,"total_biomass","Fixed catch","all",2853583.66745791,2827396.7287729,2889801.36727089,0.8,"t","Start-year biomass in the surplus-production demonstration","illustrative production variability","Total biomass"
2037,"total_biomass","Fixed catch","all",2853583.66745791,2813877.14068053,2908986.04329832,0.95,"t","Start-year biomass in the surplus-production demonstration","illustrative production variability","Total biomass"
2038,"total_biomass","Fixed catch","all",2889660.98548281,2877632.55071877,2906988.28235939,0.5,"t","Start-year biomass in the surplus-production demonstration","illustrative production variability","Total biomass"
2038,"total_biomass","Fixed catch","all",2889660.98548281,2875298.26466903,2919920.73170596,0.8,"t","Start-year biomass in the surplus-production demonstration","illustrative production variability","Total biomass"
2038,"total_biomass","Fixed catch","all",2889660.98548281,2842951.46788188,2937663.46923193,0.95,"t","Start-year biomass in the surplus-production demonstration","illustrative production variability","Total biomass"
2039,"total_biomass","Fixed catch","all",2919508.7510603,2909089.59948738,2926207.6526855,0.5,"t","Start-year biomass in the surplus-production demonstration","illustrative production variability","Total biomass"
2039,"total_biomass","Fixed catch","all",2919508.7510603,2896334.2213338,2942315.5550078,0.8,"t","Start-year biomass in the surplus-production demonstration","illustrative production variability","Total biomass"
2039,"total_biomass","Fixed catch","all",2919508.7510603,2891473.67838559,2954768.98168454,0.95,"t","Start-year biomass in the surplus-production demonstration","illustrative production variability","Total biomass"
2040,"total_biomass","Fixed catch","all",2940300.81714924,2933930.75809986,2943681.25670919,0.5,"t","Start-year biomass in the surplus-production demonstration","illustrative production variability","Total biomass"
2040,"total_biomass","Fixed catch","all",2940300.81714924,2922215.92951827,2954354.21105035,0.8,"t","Start-year biomass in the surplus-production demonstration","illustrative production variability","Total biomass"
2040,"total_biomass","Fixed catch","all",2940300.81714924,2917499.26922582,2963045.63207078,0.95,"t","Start-year biomass in the surplus-production demonstration","illustrative production variability","Total biomass"
2041,"total_biomass","Fixed catch","all",2954680.6356739,2948357.09583968,2958753.69922668,0.5,"t","Start-year biomass in the surplus-production demonstration","illustrative production variability","Total biomass"
2041,"total_biomass","Fixed catch","all",2954680.6356739,2942692.2473906,2964009.03085127,0.8,"t","Start-year biomass in the surplus-production demonstration","illustrative production variability","Total biomass"
2041,"total_biomass","Fixed catch","all",2954680.6356739,2931209.79354405,2973676.53119008,0.95,"t","Start-year biomass in the surplus-production demonstration","illustrative production variability","Total biomass"
2042,"total_biomass","Fixed catch","all",2964209.32613874,2958654.35236466,2969091.80558577,0.5,"t","Start-year biomass in the surplus-production demonstration","illustrative production variability","Total biomass"
2042,"total_biomass","Fixed catch","all",2964209.32613874,2952576.35116066,2976760.07068461,0.8,"t","Start-year biomass in the surplus-production demonstration","illustrative production variability","Total biomass"
2042,"total_biomass","Fixed catch","all",2964209.32613874,2952032.59856788,2983880.28548059,0.95,"t","Start-year biomass in the surplus-production demonstration","illustrative production variability","Total biomass"
2043,"total_biomass","Fixed catch","all",2973937.78587652,2970314.0290901,2978297.40878052,0.5,"t","Start-year biomass in the surplus-production demonstration","illustrative production variability","Total biomass"
2043,"total_biomass","Fixed catch","all",2973937.78587652,2965796.423283,2980275.86761036,0.8,"t","Start-year biomass in the surplus-production demonstration","illustrative production variability","Total biomass"
2043,"total_biomass","Fixed catch","all",2973937.78587652,2964138.70195106,2995186.81762473,0.95,"t","Start-year biomass in the surplus-production demonstration","illustrative production variability","Total biomass"
2044,"total_biomass","Fixed catch","all",2980553.38676035,2978589.92623204,2983035.81996694,0.5,"t","Start-year biomass in the surplus-production demonstration","illustrative production variability","Total biomass"
2044,"total_biomass","Fixed catch","all",2980553.38676035,2973868.75414126,2987901.12506086,0.8,"t","Start-year biomass in the surplus-production demonstration","illustrative production variability","Total biomass"
2044,"total_biomass","Fixed catch","all",2980553.38676035,2966671.89185588,2995029.63250978,0.95,"t","Start-year biomass in the surplus-production demonstration","illustrative production variability","Total biomass"
2045,"total_biomass","Fixed catch","all",2986120.19697728,2980491.13182068,2987038.02421927,0.5,"t","Start-year biomass in the surplus-production demonstration","illustrative production variability","Total biomass"
2045,"total_biomass","Fixed catch","all",2986120.19697728,2978339.98686366,2990077.53623087,0.8,"t","Start-year biomass in the surplus-production demonstration","illustrative production variability","Total biomass"
2045,"total_biomass","Fixed catch","all",2986120.19697728,2969673.16574542,2990995.87941695,0.95,"t","Start-year biomass in the surplus-production demonstration","illustrative production variability","Total biomass"
2046,"total_biomass","Fixed catch","all",2987558.6045841,2986498.14102978,2990392.48917675,0.5,"t","Start-year biomass in the surplus-production demonstration","illustrative production variability","Total biomass"
2046,"total_biomass","Fixed catch","all",2987558.6045841,2978420.52865176,2993251.4572407,0.8,"t","Start-year biomass in the surplus-production demonstration","illustrative production variability","Total biomass"
2046,"total_biomass","Fixed catch","all",2987558.6045841,2975274.14610764,2996980.04330055,0.95,"t","Start-year biomass in the surplus-production demonstration","illustrative production variability","Total biomass"
