"time","kind","series","series_label","record","observed","predicted","unit","model","label"
2015,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","2015",0.610459945494768,0.598364407342988,"geometric-mean-scaled index","formats","Illustrative ALB outputs"
2016,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","2016",0.483833914957584,0.629982338302938,"geometric-mean-scaled index","formats","Illustrative ALB outputs"
2017,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","2017",0.503585067785675,0.629918718035722,"geometric-mean-scaled index","formats","Illustrative ALB outputs"
2018,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","2018",0.44199217333407,0.559084962493676,"geometric-mean-scaled index","formats","Illustrative ALB outputs"
2019,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","2019",0.466975339471439,0.508427166405218,"geometric-mean-scaled index","formats","Illustrative ALB outputs"
2020,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","2020",0.377731205082218,0.485781504561016,"geometric-mean-scaled index","formats","Illustrative ALB outputs"
2021,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","2021",0.384903092509445,0.48217499435501,"geometric-mean-scaled index","formats","Illustrative ALB outputs"
2022,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","2022",0.533173522636986,0.442247239021951,"geometric-mean-scaled index","formats","Illustrative ALB outputs"
1992,"index","F19_R1_G19","Index 19  / Region 1  / Group 19","1992",1.85927115000846,0.889474113208919,"geometric-mean-scaled index","formats","Illustrative ALB outputs"
1993,"index","F19_R1_G19","Index 19  / Region 1  / Group 19","1993",0.849266654622091,0.862185669570745,"geometric-mean-scaled index","formats","Illustrative ALB outputs"
1994,"index","F19_R1_G19","Index 19  / Region 1  / Group 19","1994",1.00123553533734,0.852972380582893,"geometric-mean-scaled index","formats","Illustrative ALB outputs"
1995,"index","F19_R1_G19","Index 19  / Region 1  / Group 19","1995",1.31046507492219,1.0058352433483,"geometric-mean-scaled index","formats","Illustrative ALB outputs"
1996,"index","F19_R1_G19","Index 19  / Region 1  / Group 19","1996",1.21306505673522,1.04477028639624,"geometric-mean-scaled index","formats","Illustrative ALB outputs"
1997,"index","F19_R1_G19","Index 19  / Region 1  / Group 19","1997",0.799390157141791,0.792935506212739,"geometric-mean-scaled index","formats","Illustrative ALB outputs"
1998,"index","F19_R1_G19","Index 19  / Region 1  / Group 19","1998",1.99291282185133,0.654449901188984,"geometric-mean-scaled index","formats","Illustrative ALB outputs"
1999,"index","F19_R1_G19","Index 19  / Region 1  / Group 19","1999",1.3696369541503,0.626726371854744,"geometric-mean-scaled index","formats","Illustrative ALB outputs"
2000,"index","F19_R1_G19","Index 19  / Region 1  / Group 19","2000",0.965612099781253,1.04891328206764,"geometric-mean-scaled index","formats","Illustrative ALB outputs"
2001,"index","F19_R1_G19","Index 19  / Region 1  / Group 19","2001",0.810369966030035,0.814153017677498,"geometric-mean-scaled index","formats","Illustrative ALB outputs"
2002,"index","F19_R1_G19","Index 19  / Region 1  / Group 19","2002",0.74171237247259,0.974653519530247,"geometric-mean-scaled index","formats","Illustrative ALB outputs"
2003,"index","F19_R1_G19","Index 19  / Region 1  / Group 19","2003",1.03600097632011,1.34901315257986,"geometric-mean-scaled index","formats","Illustrative ALB outputs"
2004,"index","F19_R1_G19","Index 19  / Region 1  / Group 19","2004",1.05045112419079,1.23481843885451,"geometric-mean-scaled index","formats","Illustrative ALB outputs"
