"time","metric","group","value","unit","definition","initial_state","display_name","coverage","model","label"
1995,"dynamic_spawning_depletion","Region 1",0.63220408676772,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",FALSE,,1,"trial-4","Trial 4"
1996,"dynamic_spawning_depletion","Region 1",0.637201131288823,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",FALSE,,1,"trial-4","Trial 4"
1997,"dynamic_spawning_depletion","Region 1",0.649596443278142,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",FALSE,,1,"trial-4","Trial 4"
1998,"dynamic_spawning_depletion","Region 1",0.63937638107869,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",FALSE,,1,"trial-4","Trial 4"
1999,"dynamic_spawning_depletion","Region 1",0.63240639040895,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",FALSE,,1,"trial-4","Trial 4"
2000,"dynamic_spawning_depletion","Region 1",0.618612558785854,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",FALSE,,1,"trial-4","Trial 4"
2001,"dynamic_spawning_depletion","Region 1",0.581080134023773,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",FALSE,,1,"trial-4","Trial 4"
2002,"dynamic_spawning_depletion","Region 1",0.545104911791683,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",FALSE,,1,"trial-4","Trial 4"
2003,"dynamic_spawning_depletion","Region 1",0.518019834400581,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",FALSE,,1,"trial-4","Trial 4"
2004,"dynamic_spawning_depletion","Region 1",0.509396777809139,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",FALSE,,1,"trial-4","Trial 4"
2005,"dynamic_spawning_depletion","Region 1",0.52914199718282,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",FALSE,,1,"trial-4","Trial 4"
2006,"dynamic_spawning_depletion","Region 1",0.532003278967473,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",FALSE,,1,"trial-4","Trial 4"
2007,"dynamic_spawning_depletion","Region 1",0.517225202916641,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",FALSE,,1,"trial-4","Trial 4"
2008,"dynamic_spawning_depletion","Region 1",0.504384902930199,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",FALSE,,1,"trial-4","Trial 4"
2009,"dynamic_spawning_depletion","Region 1",0.488460296072883,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",FALSE,,1,"trial-4","Trial 4"
2010,"dynamic_spawning_depletion","Region 1",0.47740724234672,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",FALSE,,1,"trial-4","Trial 4"
2011,"dynamic_spawning_depletion","Region 1",0.488177682953466,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",FALSE,,1,"trial-4","Trial 4"
2012,"dynamic_spawning_depletion","Region 1",0.496511991095731,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",FALSE,,1,"trial-4","Trial 4"
2013,"dynamic_spawning_depletion","Region 1",0.491149006786544,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",FALSE,,1,"trial-4","Trial 4"
2014,"dynamic_spawning_depletion","Region 1",0.503255666282195,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",FALSE,,1,"trial-4","Trial 4"
2015,"dynamic_spawning_depletion","Region 1",0.498652969941288,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",FALSE,,1,"trial-4","Trial 4"
2016,"dynamic_spawning_depletion","Region 1",0.476442074584011,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",FALSE,,1,"trial-4","Trial 4"
2017,"dynamic_spawning_depletion","Region 1",0.45481193641968,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",FALSE,,1,"trial-4","Trial 4"
2018,"dynamic_spawning_depletion","Region 1",0.453194583255635,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",FALSE,,1,"trial-4","Trial 4"
2019,"dynamic_spawning_depletion","Region 1",0.429587043329961,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",FALSE,,1,"trial-4","Trial 4"
2020,"dynamic_spawning_depletion","Region 1",0.407596502933667,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",FALSE,,1,"trial-4","Trial 4"
2021,"dynamic_spawning_depletion","Region 1",0.432258643933983,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",FALSE,,1,"trial-4","Trial 4"
2022,"dynamic_spawning_depletion","Region 1",0.474120540125398,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",FALSE,,0.583333333333258,"trial-4","Trial 4"
1954,"dynamic_spawning_depletion","Region 2",0.99349650956525,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",FALSE,,0.916666666666742,"trial-4","Trial 4"
1955,"dynamic_spawning_depletion","Region 2",0.989862415455662,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",FALSE,,1,"trial-4","Trial 4"
1956,"dynamic_spawning_depletion","Region 2",0.985450373032509,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",FALSE,,1,"trial-4","Trial 4"
1957,"dynamic_spawning_depletion","Region 2",0.981303792341527,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",FALSE,,1,"trial-4","Trial 4"
1958,"dynamic_spawning_depletion","Region 2",0.976797494786613,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",FALSE,,1,"trial-4","Trial 4"
1959,"dynamic_spawning_depletion","Region 2",0.968702018536074,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",FALSE,,1,"trial-4","Trial 4"
1960,"dynamic_spawning_depletion","Region 2",0.958832797928755,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",FALSE,,1,"trial-4","Trial 4"
1961,"dynamic_spawning_depletion","Region 2",0.946916477672899,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",FALSE,,1,"trial-4","Trial 4"
1962,"dynamic_spawning_depletion","Region 2",0.929959056169778,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",FALSE,,1,"trial-4","Trial 4"
1963,"dynamic_spawning_depletion","Region 2",0.898849710495504,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",FALSE,,1,"trial-4","Trial 4"
1964,"dynamic_spawning_depletion","Region 2",0.864590881351312,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",FALSE,,1,"trial-4","Trial 4"
1965,"dynamic_spawning_depletion","Region 2",0.86120145106331,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",FALSE,,1,"trial-4","Trial 4"
1966,"dynamic_spawning_depletion","Region 2",0.85869295138496,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",FALSE,,1,"trial-4","Trial 4"
1967,"dynamic_spawning_depletion","Region 2",0.829903081845693,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",FALSE,,1,"trial-4","Trial 4"
1968,"dynamic_spawning_depletion","Region 2",0.792075847426657,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",FALSE,,1,"trial-4","Trial 4"
1969,"dynamic_spawning_depletion","Region 2",0.767346871351793,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",FALSE,,1,"trial-4","Trial 4"
1970,"dynamic_spawning_depletion","Region 2",0.75093941313068,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",FALSE,,1,"trial-4","Trial 4"
1971,"dynamic_spawning_depletion","Region 2",0.718301149593474,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",FALSE,,1,"trial-4","Trial 4"
1972,"dynamic_spawning_depletion","Region 2",0.670226036615568,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",FALSE,,1,"trial-4","Trial 4"
1973,"dynamic_spawning_depletion","Region 2",0.644054222403563,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",FALSE,,1,"trial-4","Trial 4"
1974,"dynamic_spawning_depletion","Region 2",0.623753995010383,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",FALSE,,1,"trial-4","Trial 4"
1975,"dynamic_spawning_depletion","Region 2",0.615981114437422,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",FALSE,,1,"trial-4","Trial 4"
1976,"dynamic_spawning_depletion","Region 2",0.649462912869475,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",FALSE,,1,"trial-4","Trial 4"
1977,"dynamic_spawning_depletion","Region 2",0.697075379111046,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",FALSE,,1,"trial-4","Trial 4"
1978,"dynamic_spawning_depletion","Region 2",0.70210847197729,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",FALSE,,1,"trial-4","Trial 4"
1979,"dynamic_spawning_depletion","Region 2",0.699418703238586,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",FALSE,,1,"trial-4","Trial 4"
1980,"dynamic_spawning_depletion","Region 2",0.682617978647784,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",FALSE,,1,"trial-4","Trial 4"
1981,"dynamic_spawning_depletion","Region 2",0.656261273084109,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",FALSE,,1,"trial-4","Trial 4"
1982,"dynamic_spawning_depletion","Region 2",0.635537136617639,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",FALSE,,1,"trial-4","Trial 4"
1983,"dynamic_spawning_depletion","Region 2",0.650928873702329,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",FALSE,,1,"trial-4","Trial 4"
1984,"dynamic_spawning_depletion","Region 2",0.676909564906591,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",FALSE,,1,"trial-4","Trial 4"
1985,"dynamic_spawning_depletion","Region 2",0.690788839764457,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",FALSE,,1,"trial-4","Trial 4"
1986,"dynamic_spawning_depletion","Region 2",0.68771476590095,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",FALSE,,1,"trial-4","Trial 4"
1987,"dynamic_spawning_depletion","Region 2",0.671516228114998,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",FALSE,,1,"trial-4","Trial 4"
1988,"dynamic_spawning_depletion","Region 2",0.658814545341947,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",FALSE,,1,"trial-4","Trial 4"
1989,"dynamic_spawning_depletion","Region 2",0.639309501709754,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",FALSE,,1,"trial-4","Trial 4"
1990,"dynamic_spawning_depletion","Region 2",0.645911090181071,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",FALSE,,1,"trial-4","Trial 4"
1991,"dynamic_spawning_depletion","Region 2",0.642163072548012,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",FALSE,,1,"trial-4","Trial 4"
1992,"dynamic_spawning_depletion","Region 2",0.636529959935484,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",FALSE,,1,"trial-4","Trial 4"
1993,"dynamic_spawning_depletion","Region 2",0.643277653249468,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",FALSE,,1,"trial-4","Trial 4"
1994,"dynamic_spawning_depletion","Region 2",0.642710929169368,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",FALSE,,1,"trial-4","Trial 4"
1995,"dynamic_spawning_depletion","Region 2",0.651849899869855,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",FALSE,,1,"trial-4","Trial 4"
1996,"dynamic_spawning_depletion","Region 2",0.658976441660333,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",FALSE,,1,"trial-4","Trial 4"
1997,"dynamic_spawning_depletion","Region 2",0.665880496998475,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",FALSE,,1,"trial-4","Trial 4"
1998,"dynamic_spawning_depletion","Region 2",0.658323858688517,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",FALSE,,1,"trial-4","Trial 4"
1999,"dynamic_spawning_depletion","Region 2",0.656173388230772,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",FALSE,,1,"trial-4","Trial 4"
2000,"dynamic_spawning_depletion","Region 2",0.634975906035754,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",FALSE,,1,"trial-4","Trial 4"
2001,"dynamic_spawning_depletion","Region 2",0.618692160809517,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",FALSE,,1,"trial-4","Trial 4"
2002,"dynamic_spawning_depletion","Region 2",0.586967513747252,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",FALSE,,1,"trial-4","Trial 4"
2003,"dynamic_spawning_depletion","Region 2",0.551190052285568,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",FALSE,,1,"trial-4","Trial 4"
2004,"dynamic_spawning_depletion","Region 2",0.538843141516632,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",FALSE,,1,"trial-4","Trial 4"
2005,"dynamic_spawning_depletion","Region 2",0.545421536809464,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",FALSE,,1,"trial-4","Trial 4"
2006,"dynamic_spawning_depletion","Region 2",0.556248442792799,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",FALSE,,1,"trial-4","Trial 4"
2007,"dynamic_spawning_depletion","Region 2",0.557757279398696,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",FALSE,,1,"trial-4","Trial 4"
2008,"dynamic_spawning_depletion","Region 2",0.545716417703645,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",FALSE,,1,"trial-4","Trial 4"
2009,"dynamic_spawning_depletion","Region 2",0.540750157713451,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",FALSE,,1,"trial-4","Trial 4"
2010,"dynamic_spawning_depletion","Region 2",0.536579115177636,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",FALSE,,1,"trial-4","Trial 4"
2011,"dynamic_spawning_depletion","Region 2",0.523937660038569,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",FALSE,,1,"trial-4","Trial 4"
2012,"dynamic_spawning_depletion","Region 2",0.511273970620155,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",FALSE,,1,"trial-4","Trial 4"
2013,"dynamic_spawning_depletion","Region 2",0.498377786572469,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",FALSE,,1,"trial-4","Trial 4"
2014,"dynamic_spawning_depletion","Region 2",0.489781446306136,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",FALSE,,1,"trial-4","Trial 4"
2015,"dynamic_spawning_depletion","Region 2",0.459009824606688,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",FALSE,,1,"trial-4","Trial 4"
2016,"dynamic_spawning_depletion","Region 2",0.447335159014625,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",FALSE,,1,"trial-4","Trial 4"
2017,"dynamic_spawning_depletion","Region 2",0.43311760019688,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",FALSE,,1,"trial-4","Trial 4"
2018,"dynamic_spawning_depletion","Region 2",0.417552112865427,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",FALSE,,1,"trial-4","Trial 4"
2019,"dynamic_spawning_depletion","Region 2",0.419509742399238,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",FALSE,,1,"trial-4","Trial 4"
2020,"dynamic_spawning_depletion","Region 2",0.410371877522702,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",FALSE,,1,"trial-4","Trial 4"
2021,"dynamic_spawning_depletion","Region 2",0.378659706619724,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",FALSE,,1,"trial-4","Trial 4"
2022,"dynamic_spawning_depletion","Region 2",0.385039821055872,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)",FALSE,,0.583333333333258,"trial-4","Trial 4"
1954,"recruitment","Region 1",126278779.981832,"fish","Recruitment entering the first modeled age before movement",FALSE,,,"trial-4","Trial 4"
1955,"recruitment","Region 1",122824958.455775,"fish","Recruitment entering the first modeled age before movement",FALSE,,,"trial-4","Trial 4"
1956,"recruitment","Region 1",75474442.1530506,"fish","Recruitment entering the first modeled age before movement",FALSE,,,"trial-4","Trial 4"
1957,"recruitment","Region 1",94978867.6847728,"fish","Recruitment entering the first modeled age before movement",FALSE,,,"trial-4","Trial 4"
1958,"recruitment","Region 1",36990660.9254473,"fish","Recruitment entering the first modeled age before movement",FALSE,,,"trial-4","Trial 4"
1959,"recruitment","Region 1",21162152.1951846,"fish","Recruitment entering the first modeled age before movement",FALSE,,,"trial-4","Trial 4"
1960,"recruitment","Region 1",60804763.901297,"fish","Recruitment entering the first modeled age before movement",FALSE,,,"trial-4","Trial 4"
1961,"recruitment","Region 1",88098734.3796182,"fish","Recruitment entering the first modeled age before movement",FALSE,,,"trial-4","Trial 4"
1962,"recruitment","Region 1",113636457.476296,"fish","Recruitment entering the first modeled age before movement",FALSE,,,"trial-4","Trial 4"
1963,"recruitment","Region 1",43279191.9645419,"fish","Recruitment entering the first modeled age before movement",FALSE,,,"trial-4","Trial 4"
1964,"recruitment","Region 1",12424615.0617552,"fish","Recruitment entering the first modeled age before movement",FALSE,,,"trial-4","Trial 4"
1965,"recruitment","Region 1",53010357.5967318,"fish","Recruitment entering the first modeled age before movement",FALSE,,,"trial-4","Trial 4"
1966,"recruitment","Region 1",41046893.6025585,"fish","Recruitment entering the first modeled age before movement",FALSE,,,"trial-4","Trial 4"
1967,"recruitment","Region 1",44895572.9950809,"fish","Recruitment entering the first modeled age before movement",FALSE,,,"trial-4","Trial 4"
1968,"recruitment","Region 1",37880649.4844355,"fish","Recruitment entering the first modeled age before movement",FALSE,,,"trial-4","Trial 4"
1969,"recruitment","Region 1",29714501.7266838,"fish","Recruitment entering the first modeled age before movement",FALSE,,,"trial-4","Trial 4"
1970,"recruitment","Region 1",31524091.1369856,"fish","Recruitment entering the first modeled age before movement",FALSE,,,"trial-4","Trial 4"
1971,"recruitment","Region 1",32288187.0114323,"fish","Recruitment entering the first modeled age before movement",FALSE,,,"trial-4","Trial 4"
1972,"recruitment","Region 1",56358428.5577108,"fish","Recruitment entering the first modeled age before movement",FALSE,,,"trial-4","Trial 4"
1973,"recruitment","Region 1",92959186.6008471,"fish","Recruitment entering the first modeled age before movement",FALSE,,,"trial-4","Trial 4"
1974,"recruitment","Region 1",45350985.7128388,"fish","Recruitment entering the first modeled age before movement",FALSE,,,"trial-4","Trial 4"
1975,"recruitment","Region 1",24500545.1102874,"fish","Recruitment entering the first modeled age before movement",FALSE,,,"trial-4","Trial 4"
1976,"recruitment","Region 1",24198550.2354866,"fish","Recruitment entering the first modeled age before movement",FALSE,,,"trial-4","Trial 4"
1977,"recruitment","Region 1",29090186.1164948,"fish","Recruitment entering the first modeled age before movement",FALSE,,,"trial-4","Trial 4"
1978,"recruitment","Region 1",38563489.2933368,"fish","Recruitment entering the first modeled age before movement",FALSE,,,"trial-4","Trial 4"
1979,"recruitment","Region 1",55219883.3429255,"fish","Recruitment entering the first modeled age before movement",FALSE,,,"trial-4","Trial 4"
1980,"recruitment","Region 1",45488002.6476104,"fish","Recruitment entering the first modeled age before movement",FALSE,,,"trial-4","Trial 4"
1981,"recruitment","Region 1",37151325.1681569,"fish","Recruitment entering the first modeled age before movement",FALSE,,,"trial-4","Trial 4"
1982,"recruitment","Region 1",41421808.8550557,"fish","Recruitment entering the first modeled age before movement",FALSE,,,"trial-4","Trial 4"
1983,"recruitment","Region 1",50252998.178899,"fish","Recruitment entering the first modeled age before movement",FALSE,,,"trial-4","Trial 4"
1984,"recruitment","Region 1",24435438.2351999,"fish","Recruitment entering the first modeled age before movement",FALSE,,,"trial-4","Trial 4"
1985,"recruitment","Region 1",40894223.4864561,"fish","Recruitment entering the first modeled age before movement",FALSE,,,"trial-4","Trial 4"
1986,"recruitment","Region 1",47285452.6166352,"fish","Recruitment entering the first modeled age before movement",FALSE,,,"trial-4","Trial 4"
1987,"recruitment","Region 1",56010357.0397611,"fish","Recruitment entering the first modeled age before movement",FALSE,,,"trial-4","Trial 4"
1988,"recruitment","Region 1",64798829.5755343,"fish","Recruitment entering the first modeled age before movement",FALSE,,,"trial-4","Trial 4"
1989,"recruitment","Region 1",32070246.452852,"fish","Recruitment entering the first modeled age before movement",FALSE,,,"trial-4","Trial 4"
1990,"recruitment","Region 1",65878525.5825448,"fish","Recruitment entering the first modeled age before movement",FALSE,,,"trial-4","Trial 4"
1991,"recruitment","Region 1",46664326.1320668,"fish","Recruitment entering the first modeled age before movement",FALSE,,,"trial-4","Trial 4"
1992,"recruitment","Region 1",51755038.0084602,"fish","Recruitment entering the first modeled age before movement",FALSE,,,"trial-4","Trial 4"
1993,"recruitment","Region 1",64120089.1182776,"fish","Recruitment entering the first modeled age before movement",FALSE,,,"trial-4","Trial 4"
1994,"recruitment","Region 1",72064443.0651145,"fish","Recruitment entering the first modeled age before movement",FALSE,,,"trial-4","Trial 4"
1995,"recruitment","Region 1",42356235.5216173,"fish","Recruitment entering the first modeled age before movement",FALSE,,,"trial-4","Trial 4"
1996,"recruitment","Region 1",44589752.4855088,"fish","Recruitment entering the first modeled age before movement",FALSE,,,"trial-4","Trial 4"
1997,"recruitment","Region 1",28139802.8285001,"fish","Recruitment entering the first modeled age before movement",FALSE,,,"trial-4","Trial 4"
1998,"recruitment","Region 1",95019775.7924516,"fish","Recruitment entering the first modeled age before movement",FALSE,,,"trial-4","Trial 4"
1999,"recruitment","Region 1",24022403.9499327,"fish","Recruitment entering the first modeled age before movement",FALSE,,,"trial-4","Trial 4"
2000,"recruitment","Region 1",75791182.4739224,"fish","Recruitment entering the first modeled age before movement",FALSE,,,"trial-4","Trial 4"
2001,"recruitment","Region 1",87434798.0960366,"fish","Recruitment entering the first modeled age before movement",FALSE,,,"trial-4","Trial 4"
2002,"recruitment","Region 1",79354240.2565606,"fish","Recruitment entering the first modeled age before movement",FALSE,,,"trial-4","Trial 4"
2003,"recruitment","Region 1",42788868.7188013,"fish","Recruitment entering the first modeled age before movement",FALSE,,,"trial-4","Trial 4"
2004,"recruitment","Region 1",48906689.1683235,"fish","Recruitment entering the first modeled age before movement",FALSE,,,"trial-4","Trial 4"
2005,"recruitment","Region 1",69286867.3438605,"fish","Recruitment entering the first modeled age before movement",FALSE,,,"trial-4","Trial 4"
2006,"recruitment","Region 1",96728925.0037555,"fish","Recruitment entering the first modeled age before movement",FALSE,,,"trial-4","Trial 4"
2007,"recruitment","Region 1",55883553.304975,"fish","Recruitment entering the first modeled age before movement",FALSE,,,"trial-4","Trial 4"
2008,"recruitment","Region 1",71605414.1528726,"fish","Recruitment entering the first modeled age before movement",FALSE,,,"trial-4","Trial 4"
2009,"recruitment","Region 1",87114484.6115295,"fish","Recruitment entering the first modeled age before movement",FALSE,,,"trial-4","Trial 4"
2010,"recruitment","Region 1",89666412.5740382,"fish","Recruitment entering the first modeled age before movement",FALSE,,,"trial-4","Trial 4"
2011,"recruitment","Region 1",56998918.1989432,"fish","Recruitment entering the first modeled age before movement",FALSE,,,"trial-4","Trial 4"
2012,"recruitment","Region 1",57177194.7467866,"fish","Recruitment entering the first modeled age before movement",FALSE,,,"trial-4","Trial 4"
2013,"recruitment","Region 1",75113227.0598516,"fish","Recruitment entering the first modeled age before movement",FALSE,,,"trial-4","Trial 4"
2014,"recruitment","Region 1",68868718.7932181,"fish","Recruitment entering the first modeled age before movement",FALSE,,,"trial-4","Trial 4"
2015,"recruitment","Region 1",43710988.1343538,"fish","Recruitment entering the first modeled age before movement",FALSE,,,"trial-4","Trial 4"
2016,"recruitment","Region 1",36514571.2476405,"fish","Recruitment entering the first modeled age before movement",FALSE,,,"trial-4","Trial 4"
2017,"recruitment","Region 1",97587745.9632849,"fish","Recruitment entering the first modeled age before movement",FALSE,,,"trial-4","Trial 4"
2018,"recruitment","Region 1",78582988.2282438,"fish","Recruitment entering the first modeled age before movement",FALSE,,,"trial-4","Trial 4"
2019,"recruitment","Region 1",73156662.1141726,"fish","Recruitment entering the first modeled age before movement",FALSE,,,"trial-4","Trial 4"
2020,"recruitment","Region 1",63624833.8650593,"fish","Recruitment entering the first modeled age before movement",FALSE,,,"trial-4","Trial 4"
2021,"recruitment","Region 1",57279540.6609982,"fish","Recruitment entering the first modeled age before movement",FALSE,,,"trial-4","Trial 4"
1954,"recruitment","Region 2",27913224.3527908,"fish","Recruitment entering the first modeled age before movement",FALSE,,,"trial-4","Trial 4"
1955,"recruitment","Region 2",27149776.248959,"fish","Recruitment entering the first modeled age before movement",FALSE,,,"trial-4","Trial 4"
1956,"recruitment","Region 2",16683207.083747,"fish","Recruitment entering the first modeled age before movement",FALSE,,,"trial-4","Trial 4"
1957,"recruitment","Region 2",20994552.234671,"fish","Recruitment entering the first modeled age before movement",FALSE,,,"trial-4","Trial 4"
1958,"recruitment","Region 2",8176580.55865423,"fish","Recruitment entering the first modeled age before movement",FALSE,,,"trial-4","Trial 4"
1959,"recruitment","Region 2",4677776.44111765,"fish","Recruitment entering the first modeled age before movement",FALSE,,,"trial-4","Trial 4"
1960,"recruitment","Region 2",13440556.0200975,"fish","Recruitment entering the first modeled age before movement",FALSE,,,"trial-4","Trial 4"
1961,"recruitment","Region 2",19473736.9040864,"fish","Recruitment entering the first modeled age before movement",FALSE,,,"trial-4","Trial 4"
1962,"recruitment","Region 2",25118709.0392271,"fish","Recruitment entering the first modeled age before movement",FALSE,,,"trial-4","Trial 4"
1963,"recruitment","Region 2",9566625.48757253,"fish","Recruitment entering the first modeled age before movement",FALSE,,,"trial-4","Trial 4"
1964,"recruitment","Region 2",2746392.28986639,"fish","Recruitment entering the first modeled age before movement",FALSE,,,"trial-4","Trial 4"
1965,"recruitment","Region 2",11717645.7108006,"fish","Recruitment entering the first modeled age before movement",FALSE,,,"trial-4","Trial 4"
1966,"recruitment","Region 2",9073188.30826676,"fish","Recruitment entering the first modeled age before movement",FALSE,,,"trial-4","Trial 4"
