"time","kind","series","series_label","record","observed","predicted","unit","model","label"
1978,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","1978",0.935245185300877,0.624405952212196,"geometric-mean-scaled index","lower","Lower"
1979,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","1979",0.811891863308134,0.732542200287959,"geometric-mean-scaled index","lower","Lower"
1980,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","1980",0.857986996795637,0.805604411637918,"geometric-mean-scaled index","lower","Lower"
1981,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","1981",0.969775742290399,0.753423509436369,"geometric-mean-scaled index","lower","Lower"
1982,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","1982",0.754187984251701,0.655340411655305,"geometric-mean-scaled index","lower","Lower"
1983,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","1983",0.847323525052082,0.594678059053694,"geometric-mean-scaled index","lower","Lower"
1984,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","1984",0.697012441179108,0.578753536417168,"geometric-mean-scaled index","lower","Lower"
1985,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","1985",0.700113985527936,0.621771657065889,"geometric-mean-scaled index","lower","Lower"
1986,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","1986",0.916792661518106,0.660676129602979,"geometric-mean-scaled index","lower","Lower"
1987,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","1987",0.932698710694853,0.704898127225008,"geometric-mean-scaled index","lower","Lower"
1988,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","1988",0.933673375591985,0.668409359778748,"geometric-mean-scaled index","lower","Lower"
1989,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","1989",0.68771709247243,0.658109671036446,"geometric-mean-scaled index","lower","Lower"
1990,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","1990",0.776975789161292,0.663223892484276,"geometric-mean-scaled index","lower","Lower"
1991,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","1991",0.655727821196814,0.632251494001765,"geometric-mean-scaled index","lower","Lower"
1992,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","1992",0.872502177541898,0.618259248311305,"geometric-mean-scaled index","lower","Lower"
1993,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","1993",0.879147658089477,0.651436862315567,"geometric-mean-scaled index","lower","Lower"
1994,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","1994",0.948738796667378,0.688963209622807,"geometric-mean-scaled index","lower","Lower"
1995,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","1995",0.883131727989847,0.727507619579781,"geometric-mean-scaled index","lower","Lower"
1996,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","1996",0.837306959406211,0.73137374787016,"geometric-mean-scaled index","lower","Lower"
1997,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","1997",0.95208949005856,0.756375991074188,"geometric-mean-scaled index","lower","Lower"
1998,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","1998",0.856547687420413,0.720771476441553,"geometric-mean-scaled index","lower","Lower"
1999,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","1999",0.61266101448799,0.750890180009323,"geometric-mean-scaled index","lower","Lower"
2000,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","2000",0.679263091965619,0.782149401747081,"geometric-mean-scaled index","lower","Lower"
2001,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","2001",0.663388123597169,0.731501015122267,"geometric-mean-scaled index","lower","Lower"
2002,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","2002",0.695863453728742,0.575062192816023,"geometric-mean-scaled index","lower","Lower"
2003,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","2003",0.520428254256146,0.486285114832383,"geometric-mean-scaled index","lower","Lower"
2004,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","2004",0.457969008695485,0.490344180895941,"geometric-mean-scaled index","lower","Lower"
2005,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","2005",0.57000982730679,0.459949386822534,"geometric-mean-scaled index","lower","Lower"
2006,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","2006",0.692547701969523,0.469047908591925,"geometric-mean-scaled index","lower","Lower"
2007,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","2007",0.763296075617131,0.521176683780677,"geometric-mean-scaled index","lower","Lower"
2008,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","2008",0.557991706511396,0.581261668083378,"geometric-mean-scaled index","lower","Lower"
2009,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","2009",0.644374806432787,0.564135683399624,"geometric-mean-scaled index","lower","Lower"
2010,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","2010",0.629833334064991,0.426437810805157,"geometric-mean-scaled index","lower","Lower"
2011,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","2011",0.472776191924379,0.442084933262175,"geometric-mean-scaled index","lower","Lower"
2012,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","2012",0.561037772817115,0.486632724057061,"geometric-mean-scaled index","lower","Lower"
2013,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","2013",0.518607359493591,0.483072992085018,"geometric-mean-scaled index","lower","Lower"
2014,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","2014",0.534249440170542,0.491789983065834,"geometric-mean-scaled index","lower","Lower"
2015,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","2015",0.610459945494768,0.5205770343884,"geometric-mean-scaled index","lower","Lower"
2016,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","2016",0.483833914957584,0.548084634323556,"geometric-mean-scaled index","lower","Lower"
2017,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","2017",0.503585067785675,0.548029284691078,"geometric-mean-scaled index","lower","Lower"
2018,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","2018",0.44199217333407,0.486403917369498,"geometric-mean-scaled index","lower","Lower"
2019,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","2019",0.466975339471439,0.442331634772539,"geometric-mean-scaled index","lower","Lower"
2020,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","2020",0.377731205082218,0.422629908968084,"geometric-mean-scaled index","lower","Lower"
2021,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","2021",0.384903092509445,0.419492245088859,"geometric-mean-scaled index","lower","Lower"
2022,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","2022",0.533173522636986,0.384755097949097,"geometric-mean-scaled index","lower","Lower"
1992,"index","F19_R1_G19","Index 19  / Region 1  / Group 19","1992",1.85927115000846,0.773842478491759,"geometric-mean-scaled index","lower","Lower"
1993,"index","F19_R1_G19","Index 19  / Region 1  / Group 19","1993",0.849266654622091,0.750101532526548,"geometric-mean-scaled index","lower","Lower"
1994,"index","F19_R1_G19","Index 19  / Region 1  / Group 19","1994",1.00123553533734,0.742085971107117,"geometric-mean-scaled index","lower","Lower"
1995,"index","F19_R1_G19","Index 19  / Region 1  / Group 19","1995",1.31046507492219,0.875076661713017,"geometric-mean-scaled index","lower","Lower"
1996,"index","F19_R1_G19","Index 19  / Region 1  / Group 19","1996",1.21306505673522,0.908950149164726,"geometric-mean-scaled index","lower","Lower"
1997,"index","F19_R1_G19","Index 19  / Region 1  / Group 19","1997",0.799390157141791,0.689853890405083,"geometric-mean-scaled index","lower","Lower"
1998,"index","F19_R1_G19","Index 19  / Region 1  / Group 19","1998",1.99291282185133,0.569371414034416,"geometric-mean-scaled index","lower","Lower"
1999,"index","F19_R1_G19","Index 19  / Region 1  / Group 19","1999",1.3696369541503,0.545251943513627,"geometric-mean-scaled index","lower","Lower"
2000,"index","F19_R1_G19","Index 19  / Region 1  / Group 19","2000",0.965612099781253,0.91255455539885,"geometric-mean-scaled index","lower","Lower"
2001,"index","F19_R1_G19","Index 19  / Region 1  / Group 19","2001",0.810369966030035,0.708313125379424,"geometric-mean-scaled index","lower","Lower"
2002,"index","F19_R1_G19","Index 19  / Region 1  / Group 19","2002",0.74171237247259,0.847948561991315,"geometric-mean-scaled index","lower","Lower"
2003,"index","F19_R1_G19","Index 19  / Region 1  / Group 19","2003",1.03600097632011,1.17364144274448,"geometric-mean-scaled index","lower","Lower"
2004,"index","F19_R1_G19","Index 19  / Region 1  / Group 19","2004",1.05045112419079,1.07429204180343,"geometric-mean-scaled index","lower","Lower"
2005,"index","F19_R1_G19","Index 19  / Region 1  / Group 19","2005",0.734713898314047,0.755265196110169,"geometric-mean-scaled index","lower","Lower"
2006,"index","F19_R1_G19","Index 19  / Region 1  / Group 19","2006",0.882670668461906,0.69456735088239,"geometric-mean-scaled index","lower","Lower"
2007,"index","F19_R1_G19","Index 19  / Region 1  / Group 19","2007",1.03363575876466,0.929105140194894,"geometric-mean-scaled index","lower","Lower"
2008,"index","F19_R1_G19","Index 19  / Region 1  / Group 19","2008",1.33647576097039,1.1440140898717,"geometric-mean-scaled index","lower","Lower"
2009,"index","F19_R1_G19","Index 19  / Region 1  / Group 19","2009",0.832547956398684,0.973409721251455,"geometric-mean-scaled index","lower","Lower"
2010,"index","F19_R1_G19","Index 19  / Region 1  / Group 19","2010",1.1710748925389,0.945345492701183,"geometric-mean-scaled index","lower","Lower"
2011,"index","F19_R1_G19","Index 19  / Region 1  / Group 19","2011",1.14908021933067,1.12986303030148,"geometric-mean-scaled index","lower","Lower"
2012,"index","F19_R1_G19","Index 19  / Region 1  / Group 19","2012",0.992144371207608,1.16356918746307,"geometric-mean-scaled index","lower","Lower"
2013,"index","F19_R1_G19","Index 19  / Region 1  / Group 19","2013",0.812541615693899,0.955326516987378,"geometric-mean-scaled index","lower","Lower"
2014,"index","F19_R1_G19","Index 19  / Region 1  / Group 19","2014",0.869128916645273,0.833707484318746,"geometric-mean-scaled index","lower","Lower"
2015,"index","F19_R1_G19","Index 19  / Region 1  / Group 19","2015",0.923487470227196,0.943967276028954,"geometric-mean-scaled index","lower","Lower"
2016,"index","F19_R1_G19","Index 19  / Region 1  / Group 19","2016",0.994049496935054,0.970867705556747,"geometric-mean-scaled index","lower","Lower"
2017,"index","F19_R1_G19","Index 19  / Region 1  / Group 19","2017",0.679637993540111,0.721264809192025,"geometric-mean-scaled index","lower","Lower"
2018,"index","F19_R1_G19","Index 19  / Region 1  / Group 19","2018",1.1614387047662,0.62261040546599,"geometric-mean-scaled index","lower","Lower"
2019,"index","F19_R1_G19","Index 19  / Region 1  / Group 19","2019",0.909406517143503,1.08711257874739,"geometric-mean-scaled index","lower","Lower"
2020,"index","F19_R1_G19","Index 19  / Region 1  / Group 19","2020",0.960523282163485,1.16041576167876,"geometric-mean-scaled index","lower","Lower"
2021,"index","F19_R1_G19","Index 19  / Region 1  / Group 19","2021",0.974737478989675,1.05486663263387,"geometric-mean-scaled index","lower","Lower"
2022,"index","F19_R1_G19","Index 19  / Region 1  / Group 19","2022",0.665420460916155,0.893981917412598,"geometric-mean-scaled index","lower","Lower"
1954,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","1954",4.21096154805618,2.83514475184579,"geometric-mean-scaled index","lower","Lower"
1955,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","1955",3.11733650195403,2.77177723045944,"geometric-mean-scaled index","lower","Lower"
1956,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","1956",3.11471220345346,2.74861666659695,"geometric-mean-scaled index","lower","Lower"
1957,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","1957",2.49122048423764,2.72491352047732,"geometric-mean-scaled index","lower","Lower"
1958,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","1958",3.38277838084962,2.70197950994924,"geometric-mean-scaled index","lower","Lower"
1959,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","1959",3.53910335426992,2.67623872608502,"geometric-mean-scaled index","lower","Lower"
1960,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","1960",2.88806453309758,2.63115511790282,"geometric-mean-scaled index","lower","Lower"
1961,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","1961",2.77519235560544,2.35542057527098,"geometric-mean-scaled index","lower","Lower"
1962,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","1962",2.84542670742501,2.2223925608465,"geometric-mean-scaled index","lower","Lower"
1963,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","1963",2.15624779216803,1.80432514768701,"geometric-mean-scaled index","lower","Lower"
1964,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","1964",1.77294323917794,1.4137465489816,"geometric-mean-scaled index","lower","Lower"
1965,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","1965",1.39305357413891,1.33894932782521,"geometric-mean-scaled index","lower","Lower"
1966,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","1966",2.15604911541288,1.39862971360136,"geometric-mean-scaled index","lower","Lower"
1967,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","1967",1.83466830687541,1.53327418041359,"geometric-mean-scaled index","lower","Lower"
1968,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","1968",1.49027459282616,1.29568514063496,"geometric-mean-scaled index","lower","Lower"
1969,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","1969",0.90397341842816,0.989588351360216,"geometric-mean-scaled index","lower","Lower"
1970,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","1970",1.74296686069583,0.951578863384738,"geometric-mean-scaled index","lower","Lower"
1971,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","1971",1.05128168838887,0.84386531006903,"geometric-mean-scaled index","lower","Lower"
1972,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","1972",1.03629787461149,0.757852708243359,"geometric-mean-scaled index","lower","Lower"
1973,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","1973",1.14631510743072,0.683126846277191,"geometric-mean-scaled index","lower","Lower"
1974,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","1974",0.503606327140092,0.597054861028351,"geometric-mean-scaled index","lower","Lower"
1975,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","1975",0.345168043176568,0.546701541867888,"geometric-mean-scaled index","lower","Lower"
1976,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","1976",0.392881567888747,0.53469396950532,"geometric-mean-scaled index","lower","Lower"
1977,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","1977",0.722292569399697,0.641309046124871,"geometric-mean-scaled index","lower","Lower"
1978,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","1978",1.34450541165844,0.867297869017812,"geometric-mean-scaled index","lower","Lower"
1979,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","1979",0.925834385511787,0.830910451902176,"geometric-mean-scaled index","lower","Lower"
1980,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","1980",0.665679781043966,0.706261118100006,"geometric-mean-scaled index","lower","Lower"
1981,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","1981",0.591226781169868,0.597023997798667,"geometric-mean-scaled index","lower","Lower"
1982,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","1982",0.474104859767232,0.529558929846633,"geometric-mean-scaled index","lower","Lower"
1983,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","1983",0.516419783951321,0.540667529540135,"geometric-mean-scaled index","lower","Lower"
1984,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","1984",0.705603550009173,0.634742972277974,"geometric-mean-scaled index","lower","Lower"
1985,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","1985",0.596630644214555,0.662987933684414,"geometric-mean-scaled index","lower","Lower"
1986,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","1986",0.576521368772823,0.631775597081874,"geometric-mean-scaled index","lower","Lower"
1987,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","1987",0.738069475063823,0.620384738626661,"geometric-mean-scaled index","lower","Lower"
1988,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","1988",0.631881286279668,0.650322627677528,"geometric-mean-scaled index","lower","Lower"
1989,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","1989",0.538572813890766,0.553363070029976,"geometric-mean-scaled index","lower","Lower"
1990,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","1990",0.558798697122352,0.564574837539698,"geometric-mean-scaled index","lower","Lower"
1991,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","1991",0.596239520556125,0.579285753763225,"geometric-mean-scaled index","lower","Lower"
1992,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","1992",0.949703632796349,0.626693299899126,"geometric-mean-scaled index","lower","Lower"
1993,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","1993",0.773853468646436,0.72898912727157,"geometric-mean-scaled index","lower","Lower"
1994,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","1994",0.810781379423954,0.648110382790527,"geometric-mean-scaled index","lower","Lower"
1995,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","1995",1.07726297359609,0.749195736687469,"geometric-mean-scaled index","lower","Lower"
1996,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","1996",0.935003854840217,0.731733306176685,"geometric-mean-scaled index","lower","Lower"
1997,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","1997",0.800397864000986,0.736004376618452,"geometric-mean-scaled index","lower","Lower"
1998,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","1998",1.04349083940237,0.776951727634353,"geometric-mean-scaled index","lower","Lower"
1999,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","1999",0.765213765192612,0.854010154463431,"geometric-mean-scaled index","lower","Lower"
2000,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","2000",0.767097814359868,0.770612133519543,"geometric-mean-scaled index","lower","Lower"
2001,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","2001",0.841773334723493,0.716625691324122,"geometric-mean-scaled index","lower","Lower"
2002,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","2002",0.547333871289332,0.56133248510806,"geometric-mean-scaled index","lower","Lower"
2003,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","2003",0.588325890023659,0.716362281127814,"geometric-mean-scaled index","lower","Lower"
2004,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","2004",0.635814586790303,0.573008932795387,"geometric-mean-scaled index","lower","Lower"
2005,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","2005",0.834789610625378,0.658102407885533,"geometric-mean-scaled index","lower","Lower"
2006,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","2006",0.92372528101704,0.776608082356802,"geometric-mean-scaled index","lower","Lower"
2007,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","2007",0.84623569961814,0.855937940420299,"geometric-mean-scaled index","lower","Lower"
2008,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","2008",0.610796174186906,0.742104515553889,"geometric-mean-scaled index","lower","Lower"
2009,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","2009",1.05927374250753,0.693836338300545,"geometric-mean-scaled index","lower","Lower"
2010,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","2010",0.847323881897912,0.708657877120325,"geometric-mean-scaled index","lower","Lower"
2011,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","2011",1.12583979197944,0.823127740696862,"geometric-mean-scaled index","lower","Lower"
2012,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","2012",0.945525297290097,0.736462329420503,"geometric-mean-scaled index","lower","Lower"
2013,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","2013",0.87877457395759,0.729866314906163,"geometric-mean-scaled index","lower","Lower"
2014,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","2014",1.04373534993691,0.787206991162843,"geometric-mean-scaled index","lower","Lower"
2015,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","2015",1.22377077691567,0.801175238572549,"geometric-mean-scaled index","lower","Lower"
2016,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","2016",1.13572929605611,0.722074750359499,"geometric-mean-scaled index","lower","Lower"
2017,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","2017",0.734357067400453,0.656678639261836,"geometric-mean-scaled index","lower","Lower"
2018,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","2018",0.64550184014846,0.651843860352868,"geometric-mean-scaled index","lower","Lower"
2019,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","2019",0.713722524698996,0.684366896241401,"geometric-mean-scaled index","lower","Lower"
2020,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","2020",0.772716002092201,0.587251402608328,"geometric-mean-scaled index","lower","Lower"
2021,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","2021",0.751048561936257,0.434191834680643,"geometric-mean-scaled index","lower","Lower"
2022,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","2022",1.00202993070836,0.640193809561839,"geometric-mean-scaled index","lower","Lower"
1954,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","1954",4.40903714715002,5.71013979026681,"geometric-mean-scaled index","upper","Upper"
1955,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","1955",3.14529508758885,5.38551417438515,"geometric-mean-scaled index","upper","Upper"
1956,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","1956",3.55845376339654,5.23301951537015,"geometric-mean-scaled index","upper","Upper"
1957,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","1957",3.81367935187817,5.09635363657502,"geometric-mean-scaled index","upper","Upper"
1958,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","1958",4.19937988018333,4.96286883415581,"geometric-mean-scaled index","upper","Upper"
1959,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","1959",5.02003875847804,4.79338562362574,"geometric-mean-scaled index","upper","Upper"
1960,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","1960",6.09415385779237,4.64941585334734,"geometric-mean-scaled index","upper","Upper"
1961,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","1961",5.9871599837675,4.45801524558738,"geometric-mean-scaled index","upper","Upper"
1962,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","1962",4.31836862588877,4.15432202434441,"geometric-mean-scaled index","upper","Upper"
1963,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","1963",2.6756633141332,3.76146432615253,"geometric-mean-scaled index","upper","Upper"
1964,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","1964",2.42251196662564,3.32051518767781,"geometric-mean-scaled index","upper","Upper"
1965,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","1965",2.71599052736943,2.81623260385948,"geometric-mean-scaled index","upper","Upper"
1966,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","1966",2.44814503331434,2.31903605226989,"geometric-mean-scaled index","upper","Upper"
1967,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","1967",1.94746079529619,2.04976256072946,"geometric-mean-scaled index","upper","Upper"
1968,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","1968",1.71471945569896,1.9796369606069,"geometric-mean-scaled index","upper","Upper"
1969,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","1969",1.65433171113289,1.90816183124896,"geometric-mean-scaled index","upper","Upper"
1970,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","1970",1.54780579698768,1.68259913104082,"geometric-mean-scaled index","upper","Upper"
1971,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","1971",1.23412080025738,1.39284232798621,"geometric-mean-scaled index","upper","Upper"
1972,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","1972",1.07338614840291,1.17784390827526,"geometric-mean-scaled index","upper","Upper"
1973,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","1973",0.989103263951998,0.978307838971551,"geometric-mean-scaled index","upper","Upper"
1974,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","1974",0.580301639759145,0.837502773470108,"geometric-mean-scaled index","upper","Upper"
1975,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","1975",0.58813811691667,0.80755671428284,"geometric-mean-scaled index","upper","Upper"
1976,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","1976",0.851064006357214,0.817991879969893,"geometric-mean-scaled index","upper","Upper"
1977,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","1977",0.863018267252948,0.769306316363146,"geometric-mean-scaled index","upper","Upper"
1978,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","1978",0.935245185300877,0.811010029884806,"geometric-mean-scaled index","upper","Upper"
1979,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","1979",0.811891863308134,0.951462857845281,"geometric-mean-scaled index","upper","Upper"
1980,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","1980",0.857986996795637,1.04635975304695,"geometric-mean-scaled index","upper","Upper"
1981,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","1981",0.969775742290399,0.978584558233445,"geometric-mean-scaled index","upper","Upper"
1982,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","1982",0.754187984251701,0.851189270310914,"geometric-mean-scaled index","upper","Upper"
1983,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","1983",0.847323525052082,0.77239793877089,"geometric-mean-scaled index","upper","Upper"
1984,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","1984",0.697012441179108,0.751714363392414,"geometric-mean-scaled index","upper","Upper"
1985,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","1985",0.700113985527936,0.807588474120063,"geometric-mean-scaled index","upper","Upper"
1986,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","1986",0.916792661518106,0.858119570633754,"geometric-mean-scaled index","upper","Upper"
1987,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","1987",0.932698710694853,0.915557337660068,"geometric-mean-scaled index","upper","Upper"
1988,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","1988",0.933673375591985,0.868163881091937,"geometric-mean-scaled index","upper","Upper"
1989,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","1989",0.68771709247243,0.854786124449637,"geometric-mean-scaled index","upper","Upper"
1990,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","1990",0.776975789161292,0.861428733916358,"geometric-mean-scaled index","upper","Upper"
1991,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","1991",0.655727821196814,0.82120021634712,"geometric-mean-scaled index","upper","Upper"
1992,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","1992",0.872502177541898,0.803026379990546,"geometric-mean-scaled index","upper","Upper"
1993,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","1993",0.879147658089477,0.846119143007575,"geometric-mean-scaled index","upper","Upper"
1994,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","1994",0.948738796667378,0.89486026077445,"geometric-mean-scaled index","upper","Upper"
1995,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","1995",0.883131727989847,0.944923689799027,"geometric-mean-scaled index","upper","Upper"
1996,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","1996",0.837306959406211,0.949945212750897,"geometric-mean-scaled index","upper","Upper"
1997,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","1997",0.95208949005856,0.982419390705554,"geometric-mean-scaled index","upper","Upper"
1998,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","1998",0.856547687420413,0.936174446412592,"geometric-mean-scaled index","upper","Upper"
1999,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","1999",0.61266101448799,0.97529414185119,"geometric-mean-scaled index","upper","Upper"
2000,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","2000",0.679263091965619,1.01589519997035,"geometric-mean-scaled index","upper","Upper"
2001,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","2001",0.663388123597169,0.950110513894439,"geometric-mean-scaled index","upper","Upper"
2002,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","2002",0.695863453728742,0.746919859634604,"geometric-mean-scaled index","upper","Upper"
