"time","metric","group","facet","value","lower","upper","probability","unit","definition","label","uncertainty"
2011,"dynamic_spawning_depletion","Ensemble","all",0.509321764903345,0.40668539644194,0.617651855708766,0.95,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)","Depletion","illustrative model spread and parameter perturbations"
2012,"dynamic_spawning_depletion","Ensemble","all",0.512284475585159,0.468336530817246,0.552834846251382,0.5,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)","Depletion","illustrative model spread and parameter perturbations"
2012,"dynamic_spawning_depletion","Ensemble","all",0.512284475585159,0.434616449192162,0.589819878675663,0.8,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)","Depletion","illustrative model spread and parameter perturbations"
2012,"dynamic_spawning_depletion","Ensemble","all",0.512284475585159,0.40800264274673,0.622014020128414,0.95,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)","Depletion","illustrative model spread and parameter perturbations"
2013,"dynamic_spawning_depletion","Ensemble","all",0.504623296148787,0.461287599257261,0.544918288002241,0.5,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)","Depletion","illustrative model spread and parameter perturbations"
2013,"dynamic_spawning_depletion","Ensemble","all",0.504623296148787,0.427292733317012,0.581754112208868,0.8,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)","Depletion","illustrative model spread and parameter perturbations"
2013,"dynamic_spawning_depletion","Ensemble","all",0.504623296148787,0.401127395762082,0.613864560712509,0.95,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)","Depletion","illustrative model spread and parameter perturbations"
2014,"dynamic_spawning_depletion","Ensemble","all",0.511210497014769,0.467309108958625,0.552441234332836,0.5,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)","Depletion","illustrative model spread and parameter perturbations"
2014,"dynamic_spawning_depletion","Ensemble","all",0.511210497014769,0.432444696153613,0.590170990864062,0.8,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)","Depletion","illustrative model spread and parameter perturbations"
2014,"dynamic_spawning_depletion","Ensemble","all",0.511210497014769,0.405619034764059,0.623107004467976,0.95,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)","Depletion","illustrative model spread and parameter perturbations"
2015,"dynamic_spawning_depletion","Ensemble","all",0.499029748446688,0.456174410447857,0.539678360322469,0.5,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)","Depletion","illustrative model spread and parameter perturbations"
2015,"dynamic_spawning_depletion","Ensemble","all",0.499029748446688,0.421781418178845,0.576912674882901,0.8,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)","Depletion","illustrative model spread and parameter perturbations"
2015,"dynamic_spawning_depletion","Ensemble","all",0.499029748446688,0.395226868040317,0.609460938963543,0.95,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)","Depletion","illustrative model spread and parameter perturbations"
2016,"dynamic_spawning_depletion","Ensemble","all",0.479183963226737,0.43803292809983,0.518600697064973,0.5,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)","Depletion","illustrative model spread and parameter perturbations"
2016,"dynamic_spawning_depletion","Ensemble","all",0.479183963226737,0.404662423130512,0.554742053139614,0.8,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)","Depletion","illustrative model spread and parameter perturbations"
2016,"dynamic_spawning_depletion","Ensemble","all",0.479183963226737,0.378810209721687,0.586377442579353,0.95,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)","Depletion","illustrative model spread and parameter perturbations"
2017,"dynamic_spawning_depletion","Ensemble","all",0.459012225580785,0.419593485246988,0.497138427767119,0.5,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)","Depletion","illustrative model spread and parameter perturbations"
2017,"dynamic_spawning_depletion","Ensemble","all",0.459012225580785,0.387296748042673,0.532130140041359,0.8,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)","Depletion","illustrative model spread and parameter perturbations"
2017,"dynamic_spawning_depletion","Ensemble","all",0.459012225580785,0.362193735149359,0.562799553973726,0.95,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)","Depletion","illustrative model spread and parameter perturbations"
2018,"dynamic_spawning_depletion","Ensemble","all",0.4531994497725,0.414279895053891,0.491207200268731,0.5,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)","Depletion","illustrative model spread and parameter perturbations"
2018,"dynamic_spawning_depletion","Ensemble","all",0.4531994497725,0.382065095908529,0.526123126652336,0.8,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)","Depletion","illustrative model spread and parameter perturbations"
2018,"dynamic_spawning_depletion","Ensemble","all",0.4531994497725,0.356944941244088,0.556765547464967,0.95,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)","Depletion","illustrative model spread and parameter perturbations"
2019,"dynamic_spawning_depletion","Ensemble","all",0.436274699695235,0.398808597175347,0.473214077136281,0.5,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)","Depletion","illustrative model spread and parameter perturbations"
2019,"dynamic_spawning_depletion","Ensemble","all",0.436274699695235,0.367481776134663,0.507179957646918,0.8,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)","Depletion","illustrative model spread and parameter perturbations"
2019,"dynamic_spawning_depletion","Ensemble","all",0.436274699695235,0.342976961029723,0.537026201014285,0.95,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)","Depletion","illustrative model spread and parameter perturbations"
2020,"dynamic_spawning_depletion","Ensemble","all",0.41738639588686,0.38138835584843,0.45306258891276,0.5,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)","Depletion","illustrative model spread and parameter perturbations"
2020,"dynamic_spawning_depletion","Ensemble","all",0.41738639588686,0.351270154050244,0.485896762185016,0.8,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)","Depletion","illustrative model spread and parameter perturbations"
2020,"dynamic_spawning_depletion","Ensemble","all",0.41738639588686,0.327517226706407,0.514784173920046,0.95,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)","Depletion","illustrative model spread and parameter perturbations"
2021,"dynamic_spawning_depletion","Ensemble","all",0.426642801014605,0.389481238922209,0.463418144193375,0.5,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)","Depletion","illustrative model spread and parameter perturbations"
2021,"dynamic_spawning_depletion","Ensemble","all",0.426642801014605,0.358578769671213,0.497324469836648,0.8,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)","Depletion","illustrative model spread and parameter perturbations"
2021,"dynamic_spawning_depletion","Ensemble","all",0.426642801014605,0.334130015140431,0.527191210856542,0.95,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)","Depletion","illustrative model spread and parameter perturbations"
2022,"dynamic_spawning_depletion","Ensemble","all",0.458949060590602,0.418477019133616,0.498717306994911,0.5,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)","Depletion","illustrative model spread and parameter perturbations"
2022,"dynamic_spawning_depletion","Ensemble","all",0.458949060590602,0.384884425891231,0.535669473323237,0.8,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)","Depletion","illustrative model spread and parameter perturbations"
2022,"dynamic_spawning_depletion","Ensemble","all",0.458949060590602,0.3586420890681,0.568037087117755,0.95,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)","Depletion","illustrative model spread and parameter perturbations"
1954,"fishing_mortality","Ensemble","all",0.0250467898756432,0.0240375565199574,0.0261415805188511,0.5,"per year","Illustrative annual population-weighted fishing mortality","Fishing mortality","illustrative model spread and parameter perturbations"
1954,"fishing_mortality","Ensemble","all",0.0250467898756432,0.023273771425647,0.02684772828267,0.8,"per year","Illustrative annual population-weighted fishing mortality","Fishing mortality","illustrative model spread and parameter perturbations"
1954,"fishing_mortality","Ensemble","all",0.0250467898756432,0.0226001143323609,0.0277145219537439,0.95,"per year","Illustrative annual population-weighted fishing mortality","Fishing mortality","illustrative model spread and parameter perturbations"
1955,"fishing_mortality","Ensemble","all",0.0257204057926722,0.0247005458013899,0.0268757221782521,0.5,"per year","Illustrative annual population-weighted fishing mortality","Fishing mortality","illustrative model spread and parameter perturbations"
1955,"fishing_mortality","Ensemble","all",0.0257204057926722,0.0238985581176853,0.027629892481735,0.8,"per year","Illustrative annual population-weighted fishing mortality","Fishing mortality","illustrative model spread and parameter perturbations"
1955,"fishing_mortality","Ensemble","all",0.0257204057926722,0.023188004004418,0.0285413451385552,0.95,"per year","Illustrative annual population-weighted fishing mortality","Fishing mortality","illustrative model spread and parameter perturbations"
1956,"fishing_mortality","Ensemble","all",0.0268974847869129,0.0258331321926157,0.0281116107303601,0.5,"per year","Illustrative annual population-weighted fishing mortality","Fishing mortality","illustrative model spread and parameter perturbations"
1956,"fishing_mortality","Ensemble","all",0.0268974847869129,0.024968785827515,0.02894392420978,0.8,"per year","Illustrative annual population-weighted fishing mortality","Fishing mortality","illustrative model spread and parameter perturbations"
1956,"fishing_mortality","Ensemble","all",0.0268974847869129,0.0242067112371828,0.0299062190724644,0.95,"per year","Illustrative annual population-weighted fishing mortality","Fishing mortality","illustrative model spread and parameter perturbations"
1957,"fishing_mortality","Ensemble","all",0.0280128447086075,0.0269108069353116,0.0292907850370873,0.5,"per year","Illustrative annual population-weighted fishing mortality","Fishing mortality","illustrative model spread and parameter perturbations"
1957,"fishing_mortality","Ensemble","all",0.0280128447086075,0.0259804482535746,0.0302041917911963,0.8,"per year","Illustrative annual population-weighted fishing mortality","Fishing mortality","illustrative model spread and parameter perturbations"
1957,"fishing_mortality","Ensemble","all",0.0280128447086075,0.0251669507831573,0.0312083866053322,0.95,"per year","Illustrative annual population-weighted fishing mortality","Fishing mortality","illustrative model spread and parameter perturbations"
1958,"fishing_mortality","Ensemble","all",0.0289472395783395,0.0277651234663351,0.0302282156504347,0.5,"per year","Illustrative annual population-weighted fishing mortality","Fishing mortality","illustrative model spread and parameter perturbations"
1958,"fishing_mortality","Ensemble","all",0.0289472395783395,0.0267743238825344,0.0312175583697682,0.8,"per year","Illustrative annual population-weighted fishing mortality","Fishing mortality","illustrative model spread and parameter perturbations"
1958,"fishing_mortality","Ensemble","all",0.0289472395783395,0.0259147461170904,0.0322554444500056,0.95,"per year","Illustrative annual population-weighted fishing mortality","Fishing mortality","illustrative model spread and parameter perturbations"
1959,"fishing_mortality","Ensemble","all",0.0301435240558686,0.028883788594009,0.031486758206541,0.5,"per year","Illustrative annual population-weighted fishing mortality","Fishing mortality","illustrative model spread and parameter perturbations"
1959,"fishing_mortality","Ensemble","all",0.0301435240558686,0.0278434459939494,0.0325583583754977,0.8,"per year","Illustrative annual population-weighted fishing mortality","Fishing mortality","illustrative model spread and parameter perturbations"
1959,"fishing_mortality","Ensemble","all",0.0301435240558686,0.0269274235623086,0.0336408218581651,0.95,"per year","Illustrative annual population-weighted fishing mortality","Fishing mortality","illustrative model spread and parameter perturbations"
1960,"fishing_mortality","Ensemble","all",0.0324010550925672,0.0309535562978734,0.0338059732958376,0.5,"per year","Illustrative annual population-weighted fishing mortality","Fishing mortality","illustrative model spread and parameter perturbations"
1960,"fishing_mortality","Ensemble","all",0.0324010550925672,0.0298488360168638,0.0350046122991401,0.8,"per year","Illustrative annual population-weighted fishing mortality","Fishing mortality","illustrative model spread and parameter perturbations"
1960,"fishing_mortality","Ensemble","all",0.0324010550925672,0.0288430691084746,0.0361684060660661,0.95,"per year","Illustrative annual population-weighted fishing mortality","Fishing mortality","illustrative model spread and parameter perturbations"
1961,"fishing_mortality","Ensemble","all",0.0355494263028047,0.0338696048141354,0.0370614870299352,0.5,"per year","Illustrative annual population-weighted fishing mortality","Fishing mortality","illustrative model spread and parameter perturbations"
1961,"fishing_mortality","Ensemble","all",0.0355494263028047,0.032687811782196,0.0384451308999615,0.8,"per year","Illustrative annual population-weighted fishing mortality","Fishing mortality","illustrative model spread and parameter perturbations"
1961,"fishing_mortality","Ensemble","all",0.0355494263028047,0.0315602944918465,0.0397233111388304,0.95,"per year","Illustrative annual population-weighted fishing mortality","Fishing mortality","illustrative model spread and parameter perturbations"
1962,"fishing_mortality","Ensemble","all",0.038352491799969,0.0365752694283383,0.0400044398453474,0.5,"per year","Illustrative annual population-weighted fishing mortality","Fishing mortality","illustrative model spread and parameter perturbations"
1962,"fishing_mortality","Ensemble","all",0.038352491799969,0.0352495832290712,0.0415782664704613,0.8,"per year","Illustrative annual population-weighted fishing mortality","Fishing mortality","illustrative model spread and parameter perturbations"
1962,"fishing_mortality","Ensemble","all",0.038352491799969,0.0340055013921143,0.0429606136578661,0.95,"per year","Illustrative annual population-weighted fishing mortality","Fishing mortality","illustrative model spread and parameter perturbations"
1963,"fishing_mortality","Ensemble","all",0.0396389812551102,0.0378354457017074,0.0413739919641155,0.5,"per year","Illustrative annual population-weighted fishing mortality","Fishing mortality","illustrative model spread and parameter perturbations"
1963,"fishing_mortality","Ensemble","all",0.0396389812551102,0.0364138920568405,0.0430760296699617,0.8,"per year","Illustrative annual population-weighted fishing mortality","Fishing mortality","illustrative model spread and parameter perturbations"
1963,"fishing_mortality","Ensemble","all",0.0396389812551102,0.0350995184974145,0.0445081727945708,0.95,"per year","Illustrative annual population-weighted fishing mortality","Fishing mortality","illustrative model spread and parameter perturbations"
1964,"fishing_mortality","Ensemble","all",0.0396977068749777,0.0378857175963913,0.0414256795514144,0.5,"per year","Illustrative annual population-weighted fishing mortality","Fishing mortality","illustrative model spread and parameter perturbations"
1964,"fishing_mortality","Ensemble","all",0.0396977068749777,0.0364116264084672,0.0431821657309124,0.8,"per year","Illustrative annual population-weighted fishing mortality","Fishing mortality","illustrative model spread and parameter perturbations"
1964,"fishing_mortality","Ensemble","all",0.0396977068749777,0.0350726311063642,0.0446400521079553,0.95,"per year","Illustrative annual population-weighted fishing mortality","Fishing mortality","illustrative model spread and parameter perturbations"
1965,"fishing_mortality","Ensemble","all",0.0404220272930696,0.0385137650291904,0.042184066102561,0.5,"per year","Illustrative annual population-weighted fishing mortality","Fishing mortality","illustrative model spread and parameter perturbations"
1965,"fishing_mortality","Ensemble","all",0.0404220272930696,0.0369769802668787,0.0439872442769281,0.8,"per year","Illustrative annual population-weighted fishing mortality","Fishing mortality","illustrative model spread and parameter perturbations"
1965,"fishing_mortality","Ensemble","all",0.0404220272930696,0.0356171947327782,0.0455023924992828,0.95,"per year","Illustrative annual population-weighted fishing mortality","Fishing mortality","illustrative model spread and parameter perturbations"
1966,"fishing_mortality","Ensemble","all",0.0436178415989334,0.0415838778114457,0.0455980718966454,0.5,"per year","Illustrative annual population-weighted fishing mortality","Fishing mortality","illustrative model spread and parameter perturbations"
1966,"fishing_mortality","Ensemble","all",0.0436178415989334,0.0398630131905214,0.0475513766463936,0.8,"per year","Illustrative annual population-weighted fishing mortality","Fishing mortality","illustrative model spread and parameter perturbations"
1966,"fishing_mortality","Ensemble","all",0.0436178415989334,0.0383740420743187,0.049207431159313,0.95,"per year","Illustrative annual population-weighted fishing mortality","Fishing mortality","illustrative model spread and parameter perturbations"
1967,"fishing_mortality","Ensemble","all",0.0490014287441926,0.0467879835720014,0.0513270929657652,0.5,"per year","Illustrative annual population-weighted fishing mortality","Fishing mortality","illustrative model spread and parameter perturbations"
1967,"fishing_mortality","Ensemble","all",0.0490014287441926,0.0447831559008622,0.0535748563756259,0.8,"per year","Illustrative annual population-weighted fishing mortality","Fishing mortality","illustrative model spread and parameter perturbations"
1967,"fishing_mortality","Ensemble","all",0.0490014287441926,0.0430741170217709,0.0554406884279687,0.95,"per year","Illustrative annual population-weighted fishing mortality","Fishing mortality","illustrative model spread and parameter perturbations"
1968,"fishing_mortality","Ensemble","all",0.0539481238990125,0.0515329075328175,0.0565602022876032,0.5,"per year","Illustrative annual population-weighted fishing mortality","Fishing mortality","illustrative model spread and parameter perturbations"
1968,"fishing_mortality","Ensemble","all",0.0539481238990125,0.049273530160993,0.0590840875717455,0.8,"per year","Illustrative annual population-weighted fishing mortality","Fishing mortality","illustrative model spread and parameter perturbations"
1968,"fishing_mortality","Ensemble","all",0.0539481238990125,0.0473531055919285,0.0611758840309073,0.95,"per year","Illustrative annual population-weighted fishing mortality","Fishing mortality","illustrative model spread and parameter perturbations"
1969,"fishing_mortality","Ensemble","all",0.0557759225962618,0.0531852430277374,0.0584488648246694,0.5,"per year","Illustrative annual population-weighted fishing mortality","Fishing mortality","illustrative model spread and parameter perturbations"
1969,"fishing_mortality","Ensemble","all",0.0557759225962618,0.0508408691793235,0.0610995156100221,0.8,"per year","Illustrative annual population-weighted fishing mortality","Fishing mortality","illustrative model spread and parameter perturbations"
1969,"fishing_mortality","Ensemble","all",0.0557759225962618,0.048817966713936,0.0633040525195475,0.95,"per year","Illustrative annual population-weighted fishing mortality","Fishing mortality","illustrative model spread and parameter perturbations"
1970,"fishing_mortality","Ensemble","all",0.0545052928586013,0.0519443103371578,0.0571059344372933,0.5,"per year","Illustrative annual population-weighted fishing mortality","Fishing mortality","illustrative model spread and parameter perturbations"
1970,"fishing_mortality","Ensemble","all",0.0545052928586013,0.0495965827388342,0.0597371647174298,0.8,"per year","Illustrative annual population-weighted fishing mortality","Fishing mortality","illustrative model spread and parameter perturbations"
1970,"fishing_mortality","Ensemble","all",0.0545052928586013,0.0475827163388102,0.061932924843323,0.95,"per year","Illustrative annual population-weighted fishing mortality","Fishing mortality","illustrative model spread and parameter perturbations"
1971,"fishing_mortality","Ensemble","all",0.0534718576194501,0.0510191504807556,0.0561092867584516,0.5,"per year","Illustrative annual population-weighted fishing mortality","Fishing mortality","illustrative model spread and parameter perturbations"
1971,"fishing_mortality","Ensemble","all",0.0534718576194501,0.0486562179842267,0.0587353228098285,0.8,"per year","Illustrative annual population-weighted fishing mortality","Fishing mortality","illustrative model spread and parameter perturbations"
1971,"fishing_mortality","Ensemble","all",0.0534718576194501,0.0466407366267375,0.0609338753830597,0.95,"per year","Illustrative annual population-weighted fishing mortality","Fishing mortality","illustrative model spread and parameter perturbations"
1972,"fishing_mortality","Ensemble","all",0.0565470936504572,0.0539845904720363,0.0594362645168799,0.5,"per year","Illustrative annual population-weighted fishing mortality","Fishing mortality","illustrative model spread and parameter perturbations"
1972,"fishing_mortality","Ensemble","all",0.0565470936504572,0.0514545003207506,0.0622519051327877,0.8,"per year","Illustrative annual population-weighted fishing mortality","Fishing mortality","illustrative model spread and parameter perturbations"
1972,"fishing_mortality","Ensemble","all",0.0565470936504572,0.049280919979426,0.064623989139216,0.95,"per year","Illustrative annual population-weighted fishing mortality","Fishing mortality","illustrative model spread and parameter perturbations"
1973,"fishing_mortality","Ensemble","all",0.0641100041222151,0.0610685232244779,0.0674435311001252,0.5,"per year","Illustrative annual population-weighted fishing mortality","Fishing mortality","illustrative model spread and parameter perturbations"
1973,"fishing_mortality","Ensemble","all",0.0641100041222151,0.058256417637109,0.070638495436954,0.8,"per year","Illustrative annual population-weighted fishing mortality","Fishing mortality","illustrative model spread and parameter perturbations"
1973,"fishing_mortality","Ensemble","all",0.0641100041222151,0.055747630573323,0.0733775920065957,0.95,"per year","Illustrative annual population-weighted fishing mortality","Fishing mortality","illustrative model spread and parameter perturbations"
1974,"fishing_mortality","Ensemble","all",0.072033630637752,0.0684575365053478,0.0758379613055041,0.5,"per year","Illustrative annual population-weighted fishing mortality","Fishing mortality","illustrative model spread and parameter perturbations"
1974,"fishing_mortality","Ensemble","all",0.072033630637752,0.0653612164836826,0.0794305902470282,0.8,"per year","Illustrative annual population-weighted fishing mortality","Fishing mortality","illustrative model spread and parameter perturbations"
1974,"fishing_mortality","Ensemble","all",0.072033630637752,0.0624928400680599,0.0825638490425197,0.95,"per year","Illustrative annual population-weighted fishing mortality","Fishing mortality","illustrative model spread and parameter perturbations"
1975,"fishing_mortality","Ensemble","all",0.0752437591164154,0.0714853990673583,0.0793591692383415,0.5,"per year","Illustrative annual population-weighted fishing mortality","Fishing mortality","illustrative model spread and parameter perturbations"
1975,"fishing_mortality","Ensemble","all",0.0752437591164154,0.0681846737598603,0.0831186063760627,0.8,"per year","Illustrative annual population-weighted fishing mortality","Fishing mortality","illustrative model spread and parameter perturbations"
1975,"fishing_mortality","Ensemble","all",0.0752437591164154,0.0651923899462851,0.0864529367147796,0.95,"per year","Illustrative annual population-weighted fishing mortality","Fishing mortality","illustrative model spread and parameter perturbations"
1976,"fishing_mortality","Ensemble","all",0.0728800093473599,0.0692150939689807,0.0769033954503634,0.5,"per year","Illustrative annual population-weighted fishing mortality","Fishing mortality","illustrative model spread and parameter perturbations"
1976,"fishing_mortality","Ensemble","all",0.0728800093473599,0.0658843366665119,0.0805635912237314,0.8,"per year","Illustrative annual population-weighted fishing mortality","Fishing mortality","illustrative model spread and parameter perturbations"
1976,"fishing_mortality","Ensemble","all",0.0728800093473599,0.0629930031262259,0.0838491962641307,0.95,"per year","Illustrative annual population-weighted fishing mortality","Fishing mortality","illustrative model spread and parameter perturbations"
1977,"fishing_mortality","Ensemble","all",0.0692988329963657,0.0658497282845629,0.0732108181659581,0.5,"per year","Illustrative annual population-weighted fishing mortality","Fishing mortality","illustrative model spread and parameter perturbations"
1977,"fishing_mortality","Ensemble","all",0.0692988329963657,0.0625924638472689,0.0767759464836173,0.8,"per year","Illustrative annual population-weighted fishing mortality","Fishing mortality","illustrative model spread and parameter perturbations"
1977,"fishing_mortality","Ensemble","all",0.0692988329963657,0.0598455941169596,0.0799582152668442,0.95,"per year","Illustrative annual population-weighted fishing mortality","Fishing mortality","illustrative model spread and parameter perturbations"
1978,"fishing_mortality","Ensemble","all",0.0709895824558529,0.0673924046582479,0.0750264661961477,0.5,"per year","Illustrative annual population-weighted fishing mortality","Fishing mortality","illustrative model spread and parameter perturbations"
1978,"fishing_mortality","Ensemble","all",0.0709895824558529,0.0639991965128472,0.0787454544130729,0.8,"per year","Illustrative annual population-weighted fishing mortality","Fishing mortality","illustrative model spread and parameter perturbations"
1978,"fishing_mortality","Ensemble","all",0.0709895824558529,0.0611905923317717,0.0820616928282343,0.95,"per year","Illustrative annual population-weighted fishing mortality","Fishing mortality","illustrative model spread and parameter perturbations"
1979,"fishing_mortality","Ensemble","all",0.0799079182933054,0.07577673324599,0.0845372486887518,0.5,"per year","Illustrative annual population-weighted fishing mortality","Fishing mortality","illustrative model spread and parameter perturbations"
1979,"fishing_mortality","Ensemble","all",0.0799079182933054,0.0718912739021741,0.0887659309359946,0.8,"per year","Illustrative annual population-weighted fishing mortality","Fishing mortality","illustrative model spread and parameter perturbations"
1979,"fishing_mortality","Ensemble","all",0.0799079182933054,0.0687363259736645,0.0925268194283172,0.95,"per year","Illustrative annual population-weighted fishing mortality","Fishing mortality","illustrative model spread and parameter perturbations"
1980,"fishing_mortality","Ensemble","all",0.0913062416638825,0.086458647060609,0.0966777698648958,0.5,"per year","Illustrative annual population-weighted fishing mortality","Fishing mortality","illustrative model spread and parameter perturbations"
1980,"fishing_mortality","Ensemble","all",0.0913062416638825,0.0819154902406751,0.101522495028543,0.8,"per year","Illustrative annual population-weighted fishing mortality","Fishing mortality","illustrative model spread and parameter perturbations"
1980,"fishing_mortality","Ensemble","all",0.0913062416638825,0.0783206296655329,0.105823861321204,0.95,"per year","Illustrative annual population-weighted fishing mortality","Fishing mortality","illustrative model spread and parameter perturbations"
1981,"fishing_mortality","Ensemble","all",0.0974637679120282,0.0920891781973314,0.103089551318263,0.5,"per year","Illustrative annual population-weighted fishing mortality","Fishing mortality","illustrative model spread and parameter perturbations"
1981,"fishing_mortality","Ensemble","all",0.0974637679120282,0.0872437188645132,0.108437579820227,0.8,"per year","Illustrative annual population-weighted fishing mortality","Fishing mortality","illustrative model spread and parameter perturbations"
1981,"fishing_mortality","Ensemble","all",0.0974637679120282,0.0833425850114685,0.113031928595494,0.95,"per year","Illustrative annual population-weighted fishing mortality","Fishing mortality","illustrative model spread and parameter perturbations"
1982,"fishing_mortality","Ensemble","all",0.0949984128047408,0.0895125740439441,0.100376852349141,0.5,"per year","Illustrative annual population-weighted fishing mortality","Fishing mortality","illustrative model spread and parameter perturbations"
1982,"fishing_mortality","Ensemble","all",0.0949984128047408,0.0848472577392955,0.105761359335279,0.8,"per year","Illustrative annual population-weighted fishing mortality","Fishing mortality","illustrative model spread and parameter perturbations"
1982,"fishing_mortality","Ensemble","all",0.0949984128047408,0.0809816839280773,0.110242320387141,0.95,"per year","Illustrative annual population-weighted fishing mortality","Fishing mortality","illustrative model spread and parameter perturbations"
1983,"fishing_mortality","Ensemble","all",0.0886576732432474,0.0834142431073478,0.0936003435052376,0.5,"per year","Illustrative annual population-weighted fishing mortality","Fishing mortality","illustrative model spread and parameter perturbations"
1983,"fishing_mortality","Ensemble","all",0.0886576732432474,0.0790252331208718,0.0987865820022527,0.8,"per year","Illustrative annual population-weighted fishing mortality","Fishing mortality","illustrative model spread and parameter perturbations"
1983,"fishing_mortality","Ensemble","all",0.0886576732432474,0.0753580619738554,0.102972031481919,0.95,"per year","Illustrative annual population-weighted fishing mortality","Fishing mortality","illustrative model spread and parameter perturbations"
1984,"fishing_mortality","Ensemble","all",0.0875339417109424,0.0822137672815033,0.0924737977676339,0.5,"per year","Illustrative annual population-weighted fishing mortality","Fishing mortality","illustrative model spread and parameter perturbations"
1984,"fishing_mortality","Ensemble","all",0.0875339417109424,0.0778879227712323,0.0976437957103548,0.8,"per year","Illustrative annual population-weighted fishing mortality","Fishing mortality","illustrative model spread and parameter perturbations"
1984,"fishing_mortality","Ensemble","all",0.0875339417109424,0.0742074896256521,0.101780826931247,0.95,"per year","Illustrative annual population-weighted fishing mortality","Fishing mortality","illustrative model spread and parameter perturbations"
1985,"fishing_mortality","Ensemble","all",0.0966655353547562,0.090607117117825,0.102093970904274,0.5,"per year","Illustrative annual population-weighted fishing mortality","Fishing mortality","illustrative model spread and parameter perturbations"
1985,"fishing_mortality","Ensemble","all",0.0966655353547562,0.0858213546361438,0.10789756887043,0.8,"per year","Illustrative annual population-weighted fishing mortality","Fishing mortality","illustrative model spread and parameter perturbations"
1985,"fishing_mortality","Ensemble","all",0.0966655353547562,0.0816931046486703,0.112469038136122,0.95,"per year","Illustrative annual population-weighted fishing mortality","Fishing mortality","illustrative model spread and parameter perturbations"
1986,"fishing_mortality","Ensemble","all",0.111531381107999,0.104406697518973,0.117746706768114,0.5,"per year","Illustrative annual population-weighted fishing mortality","Fishing mortality","illustrative model spread and parameter perturbations"
1986,"fishing_mortality","Ensemble","all",0.111531381107999,0.0988612959205972,0.124603826609322,0.8,"per year","Illustrative annual population-weighted fishing mortality","Fishing mortality","illustrative model spread and parameter perturbations"
1986,"fishing_mortality","Ensemble","all",0.111531381107999,0.0940215659875571,0.129928697969241,0.95,"per year","Illustrative annual population-weighted fishing mortality","Fishing mortality","illustrative model spread and parameter perturbations"
1987,"fishing_mortality","Ensemble","all",0.121770757871873,0.113755118755772,0.128510125646395,0.5,"per year","Illustrative annual population-weighted fishing mortality","Fishing mortality","illustrative model spread and parameter perturbations"
1987,"fishing_mortality","Ensemble","all",0.121770757871873,0.107769661912516,0.136174974089353,0.8,"per year","Illustrative annual population-weighted fishing mortality","Fishing mortality","illustrative model spread and parameter perturbations"
1987,"fishing_mortality","Ensemble","all",0.121770757871873,0.102401794777488,0.142041710710001,0.95,"per year","Illustrative annual population-weighted fishing mortality","Fishing mortality","illustrative model spread and parameter perturbations"
