"time","kind","series","series_label","record","observed","predicted","unit","model","label"
2004,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","2004",0.635814586790303,0.708028279028782,"geometric-mean-scaled index","peel-5","Peel 5"
2005,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","2005",0.834789610625378,0.813172515490745,"geometric-mean-scaled index","peel-5","Peel 5"
2006,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","2006",0.92372528101704,0.959601940843175,"geometric-mean-scaled index","peel-5","Peel 5"
2007,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","2007",0.84623569961814,1.05762446661129,"geometric-mean-scaled index","peel-5","Peel 5"
2008,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","2008",0.610796174186906,0.916968223241874,"geometric-mean-scaled index","peel-5","Peel 5"
2009,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","2009",1.05927374250753,0.857326509969065,"geometric-mean-scaled index","peel-5","Peel 5"
2010,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","2010",0.847323881897912,0.875640480349827,"geometric-mean-scaled index","peel-5","Peel 5"
2011,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","2011",1.12583979197944,1.01708312787256,"geometric-mean-scaled index","peel-5","Peel 5"
2012,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","2012",0.945525297290097,0.909996556467863,"geometric-mean-scaled index","peel-5","Peel 5"
2013,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","2013",0.87877457395759,0.90184630864842,"geometric-mean-scaled index","peel-5","Peel 5"
2014,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","2014",1.04373534993691,0.972698293678225,"geometric-mean-scaled index","peel-5","Peel 5"
2015,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","2015",1.22377077691567,0.989957909730448,"geometric-mean-scaled index","peel-5","Peel 5"
2016,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","2016",1.13572929605611,0.892218800731565,"geometric-mean-scaled index","peel-5","Peel 5"
2017,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","2017",0.734357067400453,0.811413261156867,"geometric-mean-scaled index","peel-5","Peel 5"
