"time","metric","group","value","unit","definition","initial_state","display_name","coverage","model","label"
2001,"dynamic_unfished_total_biomass","Region 2",240907.160467221,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"peel-3","Peel 3"
2002,"dynamic_unfished_total_biomass","Region 2",258598.213417705,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"peel-3","Peel 3"
2003,"dynamic_unfished_total_biomass","Region 2",261650.594957615,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"peel-3","Peel 3"
2004,"dynamic_unfished_total_biomass","Region 2",255364.658015088,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"peel-3","Peel 3"
2005,"dynamic_unfished_total_biomass","Region 2",263705.032499125,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"peel-3","Peel 3"
2006,"dynamic_unfished_total_biomass","Region 2",274205.414159495,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"peel-3","Peel 3"
2007,"dynamic_unfished_total_biomass","Region 2",285462.409524585,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"peel-3","Peel 3"
2008,"dynamic_unfished_total_biomass","Region 2",282239.359651373,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"peel-3","Peel 3"
2009,"dynamic_unfished_total_biomass","Region 2",288291.518384084,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"peel-3","Peel 3"
2010,"dynamic_unfished_total_biomass","Region 2",305146.373555617,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"peel-3","Peel 3"
2011,"dynamic_unfished_total_biomass","Region 2",312340.734697662,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"peel-3","Peel 3"
2012,"dynamic_unfished_total_biomass","Region 2",306615.100093688,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"peel-3","Peel 3"
2013,"dynamic_unfished_total_biomass","Region 2",306327.564297949,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"peel-3","Peel 3"
2014,"dynamic_unfished_total_biomass","Region 2",311771.916127079,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"peel-3","Peel 3"
2015,"dynamic_unfished_total_biomass","Region 2",308238.812883621,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"peel-3","Peel 3"
2016,"dynamic_unfished_total_biomass","Region 2",291342.7103991,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"peel-3","Peel 3"
2017,"dynamic_unfished_total_biomass","Region 2",283298.456638476,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"peel-3","Peel 3"
2018,"dynamic_unfished_total_biomass","Region 2",300022.233607456,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"peel-3","Peel 3"
2019,"dynamic_unfished_total_biomass","Region 2",298216.544152634,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"peel-3","Peel 3"
1954,"dynamic_unfished_total_biomass","all",2633310.97875456,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,0.916666666666742,"peel-3","Peel 3"
1955,"dynamic_unfished_total_biomass","all",2451458.54283953,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"peel-3","Peel 3"
1956,"dynamic_unfished_total_biomass","all",2390702.79674815,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"peel-3","Peel 3"
1957,"dynamic_unfished_total_biomass","all",2254514.50680271,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"peel-3","Peel 3"
1958,"dynamic_unfished_total_biomass","all",2118043.22913558,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"peel-3","Peel 3"
1959,"dynamic_unfished_total_biomass","all",1870733.10561528,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"peel-3","Peel 3"
1960,"dynamic_unfished_total_biomass","all",1646472.07825783,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"peel-3","Peel 3"
1961,"dynamic_unfished_total_biomass","all",1549311.30266807,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"peel-3","Peel 3"
1962,"dynamic_unfished_total_biomass","all",1541412.05911163,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"peel-3","Peel 3"
1963,"dynamic_unfished_total_biomass","all",1534402.37008899,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"peel-3","Peel 3"
1964,"dynamic_unfished_total_biomass","all",1378345.92390072,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"peel-3","Peel 3"
1965,"dynamic_unfished_total_biomass","all",1234283.08692039,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"peel-3","Peel 3"
1966,"dynamic_unfished_total_biomass","all",1188034.37687039,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"peel-3","Peel 3"
1967,"dynamic_unfished_total_biomass","all",1111512.22017748,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"peel-3","Peel 3"
1968,"dynamic_unfished_total_biomass","all",1035141.08500497,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"peel-3","Peel 3"
1969,"dynamic_unfished_total_biomass","all",956456.806244739,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"peel-3","Peel 3"
1970,"dynamic_unfished_total_biomass","all",884543.712428371,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"peel-3","Peel 3"
1971,"dynamic_unfished_total_biomass","all",828624.520785263,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"peel-3","Peel 3"
1972,"dynamic_unfished_total_biomass","all",803973.114348253,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"peel-3","Peel 3"
1973,"dynamic_unfished_total_biomass","all",866435.018375113,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"peel-3","Peel 3"
1974,"dynamic_unfished_total_biomass","all",965160.107776662,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"peel-3","Peel 3"
1975,"dynamic_unfished_total_biomass","all",939494.287472716,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"peel-3","Peel 3"
1976,"dynamic_unfished_total_biomass","all",882483.540071652,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"peel-3","Peel 3"
1977,"dynamic_unfished_total_biomass","all",840025.782747263,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"peel-3","Peel 3"
1978,"dynamic_unfished_total_biomass","all",809652.328663117,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"peel-3","Peel 3"
1979,"dynamic_unfished_total_biomass","all",800475.31189531,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"peel-3","Peel 3"
1980,"dynamic_unfished_total_biomass","all",819321.393537372,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"peel-3","Peel 3"
1981,"dynamic_unfished_total_biomass","all",815689.145212381,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"peel-3","Peel 3"
1982,"dynamic_unfished_total_biomass","all",799862.865638633,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"peel-3","Peel 3"
1983,"dynamic_unfished_total_biomass","all",814979.386687771,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"peel-3","Peel 3"
1984,"dynamic_unfished_total_biomass","all",816608.25954974,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"peel-3","Peel 3"
1985,"dynamic_unfished_total_biomass","all",778355.590463137,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"peel-3","Peel 3"
1986,"dynamic_unfished_total_biomass","all",783273.674338675,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"peel-3","Peel 3"
1987,"dynamic_unfished_total_biomass","all",812581.373543407,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"peel-3","Peel 3"
1988,"dynamic_unfished_total_biomass","all",855781.383395687,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"peel-3","Peel 3"
1989,"dynamic_unfished_total_biomass","all",898947.629151172,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"peel-3","Peel 3"
1990,"dynamic_unfished_total_biomass","all",884456.261138993,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"peel-3","Peel 3"
1991,"dynamic_unfished_total_biomass","all",944299.481598589,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"peel-3","Peel 3"
1992,"dynamic_unfished_total_biomass","all",967310.793776126,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"peel-3","Peel 3"
1993,"dynamic_unfished_total_biomass","all",993822.685934038,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"peel-3","Peel 3"
1994,"dynamic_unfished_total_biomass","all",1042621.98184968,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"peel-3","Peel 3"
1995,"dynamic_unfished_total_biomass","all",1086755.0632274,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"peel-3","Peel 3"
1996,"dynamic_unfished_total_biomass","all",1037253.54161795,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"peel-3","Peel 3"
1997,"dynamic_unfished_total_biomass","all",998069.175746766,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"peel-3","Peel 3"
1998,"dynamic_unfished_total_biomass","all",988783.618429243,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"peel-3","Peel 3"
1999,"dynamic_unfished_total_biomass","all",1052058.37951024,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"peel-3","Peel 3"
2000,"dynamic_unfished_total_biomass","all",1005007.30813726,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"peel-3","Peel 3"
2001,"dynamic_unfished_total_biomass","all",1094632.70457412,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"peel-3","Peel 3"
2002,"dynamic_unfished_total_biomass","all",1174105.29911116,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"peel-3","Peel 3"
2003,"dynamic_unfished_total_biomass","all",1223801.90799861,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"peel-3","Peel 3"
2004,"dynamic_unfished_total_biomass","all",1175040.5734719,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"peel-3","Peel 3"
2005,"dynamic_unfished_total_biomass","all",1177712.74423855,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"peel-3","Peel 3"
2006,"dynamic_unfished_total_biomass","all",1236165.94846965,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"peel-3","Peel 3"
2007,"dynamic_unfished_total_biomass","all",1297207.72508612,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"peel-3","Peel 3"
2008,"dynamic_unfished_total_biomass","all",1272147.28303406,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"peel-3","Peel 3"
2009,"dynamic_unfished_total_biomass","all",1321096.57715413,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"peel-3","Peel 3"
2010,"dynamic_unfished_total_biomass","all",1382933.12307911,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"peel-3","Peel 3"
2011,"dynamic_unfished_total_biomass","all",1419950.24094188,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"peel-3","Peel 3"
2012,"dynamic_unfished_total_biomass","all",1383730.96410521,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"peel-3","Peel 3"
2013,"dynamic_unfished_total_biomass","all",1386668.41167588,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"peel-3","Peel 3"
2014,"dynamic_unfished_total_biomass","all",1388416.44940117,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"peel-3","Peel 3"
2015,"dynamic_unfished_total_biomass","all",1352970.61302581,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"peel-3","Peel 3"
2016,"dynamic_unfished_total_biomass","all",1281119.92466112,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"peel-3","Peel 3"
2017,"dynamic_unfished_total_biomass","all",1234833.50878088,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"peel-3","Peel 3"
2018,"dynamic_unfished_total_biomass","all",1306465.94264969,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"peel-3","Peel 3"
2019,"dynamic_unfished_total_biomass","all",1336098.88532846,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"peel-3","Peel 3"
1954,"spawning_biomass","Region 1",914259.255953555,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",0.916666666666742,"peel-3","Peel 3"
1955,"spawning_biomass","Region 1",848508.769081927,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-3","Peel 3"
1956,"spawning_biomass","Region 1",834323.456813927,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-3","Peel 3"
1957,"spawning_biomass","Region 1",823755.904182284,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-3","Peel 3"
1958,"spawning_biomass","Region 1",812233.66210748,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-3","Peel 3"
1959,"spawning_biomass","Region 1",787267.85125588,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-3","Peel 3"
1960,"spawning_biomass","Region 1",741419.036351972,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-3","Peel 3"
1961,"spawning_biomass","Region 1",674135.949881175,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-3","Peel 3"
1962,"spawning_biomass","Region 1",586814.796381459,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-3","Peel 3"
1963,"spawning_biomass","Region 1",482539.232586061,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-3","Peel 3"
1964,"spawning_biomass","Region 1",415203.438311815,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-3","Peel 3"
1965,"spawning_biomass","Region 1",408003.075942994,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-3","Peel 3"
1966,"spawning_biomass","Region 1",423674.697892266,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-3","Peel 3"
1967,"spawning_biomass","Region 1",407004.223707714,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-3","Peel 3"
1968,"spawning_biomass","Region 1",343639.45482506,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-3","Peel 3"
1969,"spawning_biomass","Region 1",291691.559112132,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-3","Peel 3"
1970,"spawning_biomass","Region 1",264455.749977844,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-3","Peel 3"
1971,"spawning_biomass","Region 1",239616.900918844,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-3","Peel 3"
1972,"spawning_biomass","Region 1",218212.600711039,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-3","Peel 3"
1973,"spawning_biomass","Region 1",189805.125608787,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-3","Peel 3"
1974,"spawning_biomass","Region 1",164465.462586774,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-3","Peel 3"
1975,"spawning_biomass","Region 1",160737.015006145,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-3","Peel 3"
1976,"spawning_biomass","Region 1",186202.071688562,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-3","Peel 3"
1977,"spawning_biomass","Region 1",227749.422725841,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-3","Peel 3"
1978,"spawning_biomass","Region 1",251147.369537553,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-3","Peel 3"
1979,"spawning_biomass","Region 1",234141.979522828,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-3","Peel 3"
1980,"spawning_biomass","Region 1",201428.327002318,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-3","Peel 3"
1981,"spawning_biomass","Region 1",171393.312686593,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-3","Peel 3"
1982,"spawning_biomass","Region 1",161295.42054702,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-3","Peel 3"
1983,"spawning_biomass","Region 1",175158.182334046,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-3","Peel 3"
1984,"spawning_biomass","Region 1",191043.835151655,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-3","Peel 3"
1985,"spawning_biomass","Region 1",197705.80492187,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-3","Peel 3"
1986,"spawning_biomass","Region 1",195226.413002062,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-3","Peel 3"
1987,"spawning_biomass","Region 1",194671.564737732,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-3","Peel 3"
1988,"spawning_biomass","Region 1",184901.956488596,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-3","Peel 3"
1989,"spawning_biomass","Region 1",173461.045210347,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-3","Peel 3"
1990,"spawning_biomass","Region 1",174253.206477611,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-3","Peel 3"
1991,"spawning_biomass","Region 1",186917.761304582,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-3","Peel 3"
1992,"spawning_biomass","Region 1",201890.647640424,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-3","Peel 3"
1993,"spawning_biomass","Region 1",209868.667445802,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-3","Peel 3"
1994,"spawning_biomass","Region 1",212188.21426482,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-3","Peel 3"
1995,"spawning_biomass","Region 1",221056.687580575,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-3","Peel 3"
1996,"spawning_biomass","Region 1",224512.719420151,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-3","Peel 3"
1997,"spawning_biomass","Region 1",236479.917523596,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-3","Peel 3"
1998,"spawning_biomass","Region 1",244834.132065612,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-3","Peel 3"
1999,"spawning_biomass","Region 1",245010.547336664,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-3","Peel 3"
2000,"spawning_biomass","Region 1",229570.133986518,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-3","Peel 3"
2001,"spawning_biomass","Region 1",208031.578607971,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-3","Peel 3"
2002,"spawning_biomass","Region 1",195723.193713836,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-3","Peel 3"
2003,"spawning_biomass","Region 1",194323.413073002,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-3","Peel 3"
2004,"spawning_biomass","Region 1",192045.415466815,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-3","Peel 3"
2005,"spawning_biomass","Region 1",220897.77912326,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-3","Peel 3"
2006,"spawning_biomass","Region 1",240478.457503142,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-3","Peel 3"
2007,"spawning_biomass","Region 1",234406.307124887,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-3","Peel 3"
2008,"spawning_biomass","Region 1",218069.11655191,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-3","Peel 3"
2009,"spawning_biomass","Region 1",210650.425275741,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-3","Peel 3"
2010,"spawning_biomass","Region 1",217677.016799742,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-3","Peel 3"
2011,"spawning_biomass","Region 1",232305.133403048,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-3","Peel 3"
2012,"spawning_biomass","Region 1",239768.852100151,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-3","Peel 3"
2013,"spawning_biomass","Region 1",249252.858049018,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-3","Peel 3"
2014,"spawning_biomass","Region 1",264495.830027007,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-3","Peel 3"
2015,"spawning_biomass","Region 1",261854.921982865,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-3","Peel 3"
2016,"spawning_biomass","Region 1",244845.505911382,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-3","Peel 3"
2017,"spawning_biomass","Region 1",226194.241982913,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-3","Peel 3"
2018,"spawning_biomass","Region 1",221753.392739801,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-3","Peel 3"
2019,"spawning_biomass","Region 1",202262.226243032,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-3","Peel 3"
1954,"spawning_biomass","Region 2",342090.980556674,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",0.916666666666742,"peel-3","Peel 3"
1955,"spawning_biomass","Region 2",330460.836999518,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-3","Peel 3"
1956,"spawning_biomass","Region 2",327777.539592457,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-3","Peel 3"
1957,"spawning_biomass","Region 2",324753.570891981,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-3","Peel 3"
1958,"spawning_biomass","Region 2",317226.991630857,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-3","Peel 3"
1959,"spawning_biomass","Region 2",312212.142105845,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-3","Peel 3"
1960,"spawning_biomass","Region 2",299102.807637838,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-3","Peel 3"
1961,"spawning_biomass","Region 2",277970.282842126,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-3","Peel 3"
1962,"spawning_biomass","Region 2",249431.472385365,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-3","Peel 3"
1963,"spawning_biomass","Region 2",210613.480285929,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-3","Peel 3"
1964,"spawning_biomass","Region 2",178482.276861547,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-3","Peel 3"
1965,"spawning_biomass","Region 2",169078.648963127,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-3","Peel 3"
1966,"spawning_biomass","Region 2",171504.698418497,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-3","Peel 3"
1967,"spawning_biomass","Region 2",165216.591577801,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-3","Peel 3"
1968,"spawning_biomass","Region 2",144484.73164023,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-3","Peel 3"
1969,"spawning_biomass","Region 2",124978.865961616,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-3","Peel 3"
1970,"spawning_biomass","Region 2",112768.579867963,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-3","Peel 3"
